,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q9QYF1|RDH11_MOUSE,Rdh11,Retinol dehydrogenase 11 OS=Mus musculus OX=10090 GN=Rdh11 PE=1 SV=2,3,10.6,10.4,9.3,8.4,14.4,8.5,10.5,8.1,10.7,9.3,0.33662,0.27644
sp|A6H5Z3|EXC6B_MOUSE,Exoc6b,Exocyst complex component 6B OS=Mus musculus OX=10090 GN=Exoc6b PE=1 SV=1,6,9.0,10.5,9.1,9.5,8.6,11.5,10.1,10.4,9.8,11.5,0.02218,0.06773
tr|Q3U9D6|Q3U9D6_MOUSE,Exoc6,Exocyst complex component OS=Mus musculus OX=10090 GN=Exoc6 PE=1 SV=1,3,8.8,8.3,10.0,10.3,9.0,11.7,11.7,9.9,10.6,9.8,0.03358,0.08014
sp|Q9D051|ODPB_MOUSE,Pdhb,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Pdhb PE=1 SV=1",18,12.1,9.4,12.7,12.2,8.7,7.9,11.4,8.1,8.8,8.6,0.08495,0.12874
sp|Q9CY73|RM44_MOUSE,Mrpl44,"39S ribosomal protein L44, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl44 PE=1 SV=3",1,8.8,11.2,15.1,7.4,10.6,9.1,11.0,10.5,8.5,7.6,0.41607,0.31078
sp|Q9JJI8|RL38_MOUSE,Rpl38,60S ribosomal protein L38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3,3,10.9,12.9,10.9,11.1,7.7,9.8,8.9,9.2,9.5,8.9,0.15690,0.18193
sp|Q8BFR6|ZFAN1_MOUSE,Zfand1,AN1-type zinc finger protein 1 OS=Mus musculus OX=10090 GN=Zfand1 PE=1 SV=1,1,8.9,12.8,9.8,9.4,12.1,9.7,9.7,9.0,9.5,9.1,0.19747,0.20710
sp|P30412|PPIC_MOUSE,Ppic,Peptidyl-prolyl cis-trans isomerase C OS=Mus musculus OX=10090 GN=Ppic PE=1 SV=1,6,11.2,12.2,6.9,9.9,6.2,10.6,15.3,11.0,10.2,6.5,0.45660,0.32769
sp|P24369|PPIB_MOUSE,Ppib,Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2,18,10.8,10.9,9.4,10.3,9.6,9.8,9.5,10.9,10.1,8.7,0.46069,0.32948
sp|Q9D0W5|PPIL1_MOUSE,Ppil1,Peptidyl-prolyl cis-trans isomerase-like 1 OS=Mus musculus OX=10090 GN=Ppil1 PE=1 SV=1,3,9.4,12.2,8.6,10.1,9.2,10.6,8.4,10.1,10.1,11.2,0.81508,0.46074
sp|Q8VCD5|MED17_MOUSE,Med17,Mediator of RNA polymerase II transcription subunit 17 OS=Mus musculus OX=10090 GN=Med17 PE=1 SV=1,1,13.3,11.6,10.3,7.1,10.1,11.1,7.3,9.7,9.8,9.8,0.43650,0.31897
sp|O35387|HAX1_MOUSE,Hax1,HCLS1-associated protein X-1 OS=Mus musculus OX=10090 GN=Hax1 PE=1 SV=1,2,10.5,12.0,10.5,11.4,9.7,10.5,10.8,9.1,8.4,7.2,0.07641,0.12175
sp|Q3UIU2|NDUB6_MOUSE,Ndufb6,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufb6 PE=1 SV=3,2,14.4,9.5,13.3,11.1,11.3,7.7,11.6,6.9,7.8,6.3,0.01645,0.06033
sp|Q8VBV7|CSN8_MOUSE,Cops8,COP9 signalosome complex subunit 8 OS=Mus musculus OX=10090 GN=Cops8 PE=1 SV=1,2,10.9,10.1,10.7,11.1,8.9,10.1,11.3,9.3,10.0,7.6,0.39205,0.30067
sp|Q9DCT2|NDUS3_MOUSE,Ndufs3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs3 PE=1 SV=2",7,12.7,11.4,13.6,12.7,9.6,7.3,10.3,7.3,7.8,7.4,0.00248,0.02983
sp|P22366|MYD88_MOUSE,Myd88,Myeloid differentiation primary response protein MyD88 OS=Mus musculus OX=10090 GN=Myd88 PE=1 SV=3,3,9.5,8.6,10.2,8.1,10.8,10.8,11.0,9.0,11.1,11.0,0.10881,0.14826
sp|P19182|IFRD1_MOUSE,Ifrd1,Interferon-related developmental regulator 1 OS=Mus musculus OX=10090 GN=Ifrd1 PE=1 SV=2,1,10.0,8.0,9.8,9.4,6.2,13.0,16.1,10.3,8.9,8.3,0.15035,0.17788
sp|E9PYH6|SET1A_MOUSE,Setd1a,Histone-lysine N-methyltransferase SETD1A OS=Mus musculus OX=10090 GN=Setd1a PE=1 SV=1,2,12.3,10.1,11.4,9.9,8.2,9.1,9.0,7.9,10.6,11.5,0.43309,0.31763
sp|Q9D9M2|UBP12_MOUSE,Usp12,Ubiquitin carboxyl-terminal hydrolase 12 OS=Mus musculus OX=10090 GN=Usp12 PE=2 SV=2,3,11.6,10.3,10.3,9.3,10.8,8.9,11.3,9.2,9.4,8.9,0.16533,0.18737
sp|Q69ZQ1|MYORG_MOUSE,Myorg,Myogenesis-regulating glycosidase OS=Mus musculus OX=10090 GN=Myorg PE=1 SV=2,2,9.2,12.0,11.6,10.7,8.5,9.1,11.9,8.9,10.5,7.7,0.44149,0.32103
sp|P70699|LYAG_MOUSE,Gaa,Lysosomal alpha-glucosidase OS=Mus musculus OX=10090 GN=Gaa PE=1 SV=2,2,8.1,9.5,7.6,6.9,13.4,10.7,8.2,9.7,13.9,11.9,0.27338,0.24653
sp|Q9Z0N1|IF2G_MOUSE,Eif2s3x,"Eukaryotic translation initiation factor 2 subunit 3, X-linked OS=Mus musculus OX=10090 GN=Eif2s3x PE=1 SV=2",10,10.5,8.9,10.4,8.8,9.8,10.1,10.6,9.8,10.4,10.6,0.15190,0.17886
sp|Q9Z0N2|IF2H_MOUSE,Eif2s3y,"Eukaryotic translation initiation factor 2 subunit 3, Y-linked OS=Mus musculus OX=10090 GN=Eif2s3y PE=1 SV=2",1,9.5,8.8,11.9,8.8,9.7,10.8,12.2,8.2,10.4,9.8,0.55841,0.36922
sp|Q3TVI8|PBIP1_MOUSE,Pbxip1,Pre-B-cell leukemia transcription factor-interacting protein 1 OS=Mus musculus OX=10090 GN=Pbxip1 PE=1 SV=2,5,6.1,7.9,6.1,5.9,45.9,6.0,5.2,5.0,6.5,5.3,0.32849,0.27286
sp|Q9EPQ7|STAR5_MOUSE,Stard5,StAR-related lipid transfer protein 5 OS=Mus musculus OX=10090 GN=Stard5 PE=1 SV=2,1,10.9,10.0,9.0,8.5,9.8,12.7,9.2,8.5,11.4,10.1,0.43166,0.31706
sp|Q3U0M1|TPPC9_MOUSE,Trappc9,Trafficking protein particle complex subunit 9 OS=Mus musculus OX=10090 GN=Trappc9 PE=1 SV=2,3,10.0,10.1,11.9,9.7,9.8,10.2,10.2,8.2,10.6,9.4,0.33325,0.27496
sp|P27612|PLAP_MOUSE,Plaa,Phospholipase A-2-activating protein OS=Mus musculus OX=10090 GN=Plaa PE=1 SV=4,13,9.3,10.2,9.8,8.6,10.3,10.7,10.8,9.6,10.2,10.5,0.09715,0.13865
sp|Q3TMX7|QSOX2_MOUSE,Qsox2,Sulfhydryl oxidase 2 OS=Mus musculus OX=10090 GN=Qsox2 PE=1 SV=1,5,9.3,9.4,7.8,8.7,8.3,11.0,9.4,9.7,17.0,9.4,0.14852,0.17672
sp|Q9D289|TPC6B_MOUSE,Trappc6b,Trafficking protein particle complex subunit 6B OS=Mus musculus OX=10090 GN=Trappc6b PE=1 SV=1,1,8.9,9.5,10.8,8.4,7.7,9.9,15.3,10.5,7.7,11.3,0.22304,0.22135
sp|Q76LS9|MINY1_MOUSE,Mindy1,Ubiquitin carboxyl-terminal hydrolase MINDY-1 OS=Mus musculus OX=10090 GN=Mindy1 PE=1 SV=1,3,10.0,9.8,10.4,11.5,8.7,8.7,8.9,11.6,9.9,10.4,0.82967,0.46515
sp|Q3U962|CO5A2_MOUSE,Col5a2,Collagen alpha-2(V) chain OS=Mus musculus OX=10090 GN=Col5a2 PE=1 SV=1,11,10.7,10.2,13.3,11.5,9.6,11.0,8.1,9.1,9.4,7.1,0.05205,0.09908
sp|P70375|FA7_MOUSE,F7,Coagulation factor VII OS=Mus musculus OX=10090 GN=F7 PE=1 SV=1,1,8.2,9.1,9.2,8.6,8.8,10.9,6.0,8.8,9.8,20.6,0.37840,0.29468
sp|P04117|FABP4_MOUSE,Fabp4,"Fatty acid-binding protein, adipocyte OS=Mus musculus OX=10090 GN=Fabp4 PE=1 SV=3",71,10.2,9.3,11.1,8.9,7.1,10.8,13.2,7.8,10.1,11.6,0.26931,0.24450
sp|O35887|CALU_MOUSE,Calu,Calumenin OS=Mus musculus OX=10090 GN=Calu PE=1 SV=1,16,10.2,9.1,8.9,9.3,8.1,10.9,11.5,11.4,12.0,8.7,0.03308,0.07957
sp|P11087|CO1A1_MOUSE,Col1a1,Collagen alpha-1(I) chain OS=Mus musculus OX=10090 GN=Col1a1 PE=1 SV=4,11,11.2,13.0,14.9,7.4,15.7,9.0,8.0,6.3,9.3,5.2,0.02626,0.07273
tr|A0A0N4SUH4|A0A0N4SUH4_MOUSE,Pum3,Pumilio homolog 3 OS=Mus musculus OX=10090 GN=Pum3 PE=1 SV=1,1,7.9,10.6,9.5,12.7,9.0,12.3,8.2,10.6,7.2,12.0,0.92752,0.49296
sp|Q91W89|MA2C1_MOUSE,Man2c1,Alpha-mannosidase 2C1 OS=Mus musculus OX=10090 GN=Man2c1 PE=1 SV=1,6,10.2,8.3,10.5,7.8,10.4,10.9,10.4,9.3,10.6,11.6,0.14197,0.17245
sp|Q99M01|SYFM_MOUSE,Fars2,"Phenylalanine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Fars2 PE=1 SV=1",2,11.4,10.4,13.4,9.9,10.1,9.4,10.8,7.9,8.8,8.1,0.04131,0.08894
sp|Q3UBZ5|MI4GD_MOUSE,Mif4gd,MIF4G domain-containing protein OS=Mus musculus OX=10090 GN=Mif4gd PE=1 SV=1,4,10.7,7.6,10.1,10.6,11.4,9.4,9.9,9.6,10.0,10.8,0.83853,0.46779
sp|Q5NCF2|TPPC1_MOUSE,Trappc1,Trafficking protein particle complex subunit 1 OS=Mus musculus OX=10090 GN=Trappc1 PE=1 SV=1,1,11.1,8.7,10.8,9.7,8.7,10.1,10.7,9.3,9.9,11.0,0.52260,0.35516
tr|A0A075B5P6|A0A075B5P6_MOUSE,Ighm,Immunoglobulin heavy constant mu (Fragment) OS=Mus musculus OX=10090 GN=Ighm PE=1 SV=1,24,4.6,2.7,1.6,2.6,2.6,26.6,15.1,17.9,17.4,9.0,0.00644,0.04183
tr|Z4YJJ5|Z4YJJ5_MOUSE,Cyld,Ubiquitin carboxyl-terminal hydrolase CYLD OS=Mus musculus OX=10090 GN=Cyld PE=1 SV=1,2,10.4,9.5,10.4,9.6,10.7,9.1,10.5,8.5,11.3,10.0,0.68039,0.41630
sp|Q9WVL0|MAAI_MOUSE,Gstz1,Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1,23,12.7,14.0,12.4,11.7,6.6,8.8,10.6,9.9,8.5,4.8,0.10934,0.14867
sp|Q8CFG0|SULF2_MOUSE,Sulf2,Extracellular sulfatase Sulf-2 OS=Mus musculus OX=10090 GN=Sulf2 PE=2 SV=2,2,10.5,10.0,10.2,10.0,10.2,9.8,9.8,8.7,9.2,11.6,0.50656,0.34875
tr|B7ZN28|B7ZN28_MOUSE,Papln,Papilin OS=Mus musculus OX=10090 GN=Papln PE=1 SV=1,3,10.2,9.9,9.4,8.6,9.3,11.2,8.7,9.9,12.3,10.5,0.16310,0.18589
tr|D3Z383|D3Z383_MOUSE,Mest,"Mesoderm specific transcript, isoform CRA_a OS=Mus musculus OX=10090 GN=Mest PE=1 SV=2",2,6.8,5.3,4.5,4.2,5.9,14.3,12.3,24.8,13.6,8.4,0.02547,0.07183
sp|Q8BMD8|SCMC1_MOUSE,Slc25a24,Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1,10,9.9,8.3,9.0,8.3,7.4,12.1,9.7,12.2,10.5,12.7,0.00443,0.03616
sp|P63028|TCTP_MOUSE,Tpt1,Translationally-controlled tumor protein OS=Mus musculus OX=10090 GN=Tpt1 PE=1 SV=1,4,8.7,9.8,8.5,12.7,8.4,11.1,8.9,14.0,8.8,9.1,0.57795,0.37726
sp|Q99LJ1|FUCO_MOUSE,Fuca1,Tissue alpha-L-fucosidase OS=Mus musculus OX=10090 GN=Fuca1 PE=1 SV=1,3,7.7,30.3,8.0,5.0,7.3,8.5,7.7,6.5,10.0,8.9,0.52013,0.35418
sp|Q8K0L0|ASB2_MOUSE,Asb2,Ankyrin repeat and SOCS box protein 2 OS=Mus musculus OX=10090 GN=Asb2 PE=1 SV=1,1,10.6,10.5,12.2,6.3,8.5,10.1,12.2,6.9,10.1,12.6,0.61009,0.39006
sp|Q5SSH8|NEUFC_MOUSE,Cyb5d2,Neuferricin OS=Mus musculus OX=10090 GN=Cyb5d2 PE=1 SV=1,2,11.6,10.8,12.9,9.2,8.7,9.2,11.4,8.1,9.8,8.3,0.22601,0.22292
sp|P38060|HMGCL_MOUSE,Hmgcl,"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcl PE=1 SV=2",3,10.9,10.0,11.3,12.1,9.8,8.3,9.0,10.1,8.5,10.0,0.01794,0.06246
sp|Q9QYC7|VKGC_MOUSE,Ggcx,Vitamin K-dependent gamma-carboxylase OS=Mus musculus OX=10090 GN=Ggcx PE=1 SV=1,1,9.2,10.6,11.7,11.0,8.8,9.7,11.9,8.4,10.9,7.9,0.58293,0.37928
sp|G5E897|PLGT3_MOUSE,Kdelc2,Protein O-glucosyltransferase 3 OS=Mus musculus OX=10090 GN=Kdelc2 PE=1 SV=1,3,10.5,12.0,8.3,9.3,6.3,12.0,10.2,10.9,10.2,10.1,0.23458,0.22739
sp|Q99KV1|DJB11_MOUSE,Dnajb11,DnaJ homolog subfamily B member 11 OS=Mus musculus OX=10090 GN=Dnajb11 PE=1 SV=1,12,9.7,12.7,9.0,10.7,7.9,10.6,9.5,11.4,10.1,8.4,0.99313,0.51005
sp|Q9D0B0|SRSF9_MOUSE,Srsf9,Serine/arginine-rich splicing factor 9 OS=Mus musculus OX=10090 GN=Srsf9 PE=1 SV=1,2,9.9,9.6,10.9,9.7,7.8,8.9,10.3,10.3,13.3,9.5,0.36845,0.29033
sp|A2AJ15|MA1B1_MOUSE,Man1b1,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Mus musculus OX=10090 GN=Man1b1 PE=1 SV=1",1,9.8,10.0,8.8,10.3,10.6,10.1,9.8,10.4,10.2,9.9,0.60944,0.38981
sp|Q9D967|MGDP1_MOUSE,Mdp1,Magnesium-dependent phosphatase 1 OS=Mus musculus OX=10090 GN=Mdp1 PE=1 SV=1,4,9.5,10.1,9.7,11.6,9.3,11.5,10.7,9.1,9.8,8.6,0.86951,0.47683
sp|Q9QYJ0|DNJA2_MOUSE,Dnaja2,DnaJ homolog subfamily A member 2 OS=Mus musculus OX=10090 GN=Dnaja2 PE=1 SV=1,14,10.6,9.4,10.9,10.6,11.5,9.6,10.6,8.5,9.6,8.6,0.04522,0.09293
sp|Q8BKE6|CP20A_MOUSE,Cyp20a1,Cytochrome P450 20A1 OS=Mus musculus OX=10090 GN=Cyp20a1 PE=1 SV=1,8,10.0,10.2,9.5,9.7,8.6,10.7,11.0,11.5,9.2,9.7,0.15596,0.18136
sp|P08121|CO3A1_MOUSE,Col3a1,Collagen alpha-1(III) chain OS=Mus musculus OX=10090 GN=Col3a1 PE=1 SV=4,9,8.7,7.7,16.2,7.4,11.3,14.5,8.5,8.1,11.5,6.1,0.82684,0.46430
sp|Q91V01|MBOA5_MOUSE,Lpcat3,Lysophospholipid acyltransferase 5 OS=Mus musculus OX=10090 GN=Lpcat3 PE=1 SV=1,1,6.6,12.6,10.9,9.4,14.0,9.9,10.9,7.5,8.5,9.6,0.36399,0.28844
sp|Q31125|S39A7_MOUSE,Slc39a7,Zinc transporter SLC39A7 OS=Mus musculus OX=10090 GN=Slc39a7 PE=1 SV=2,2,5.7,14.0,10.5,15.5,9.3,13.2,5.1,17.1,6.3,3.3,0.54632,0.36433
sp|O88848|ARL6_MOUSE,Arl6,ADP-ribosylation factor-like protein 6 OS=Mus musculus OX=10090 GN=Arl6 PE=1 SV=1,1,10.7,8.8,8.7,9.7,13.7,8.2,10.2,8.6,10.7,10.7,0.55701,0.36864
sp|P36371|TAP2_MOUSE,Tap2,Antigen peptide transporter 2 OS=Mus musculus OX=10090 GN=Tap2 PE=1 SV=1,11,8.0,9.2,9.5,8.5,7.6,11.6,12.7,12.8,10.7,9.4,0.00674,0.04255
sp|Q9D9K3|AVEN_MOUSE,Aven,Cell death regulator Aven OS=Mus musculus OX=10090 GN=Aven PE=1 SV=2,1,13.0,9.8,11.3,9.9,8.4,8.6,8.4,11.4,11.5,7.6,0.40988,0.30822
sp|Q9QYJ3|DNJB1_MOUSE,Dnajb1,DnaJ homolog subfamily B member 1 OS=Mus musculus OX=10090 GN=Dnajb1 PE=1 SV=3,4,11.0,10.3,10.0,10.6,10.0,9.9,11.0,7.9,10.7,8.7,0.29106,0.25526
sp|Q9D832|DNJB4_MOUSE,Dnajb4,DnaJ homolog subfamily B member 4 OS=Mus musculus OX=10090 GN=Dnajb4 PE=1 SV=1,7,9.9,11.1,9.0,10.7,12.5,9.4,9.5,9.5,8.9,9.4,0.09112,0.13388
sp|Q99MR8|MCCA_MOUSE,Mccc1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Mccc1 PE=1 SV=2",16,11.9,10.9,15.5,12.8,9.9,6.7,9.9,7.1,6.9,8.7,0.00690,0.04293
tr|A0A140LJ72|A0A140LJ72_MOUSE,Muc16,Mucin 16 OS=Mus musculus OX=10090 GN=Muc16 PE=4 SV=1,1,11.0,8.5,9.0,9.5,8.7,12.3,11.7,10.6,12.1,6.8,0.27101,0.24535
sp|Q3U9G9|LBR_MOUSE,Lbr,Delta(14)-sterol reductase OS=Mus musculus OX=10090 GN=Lbr PE=1 SV=2,8,10.7,10.9,10.4,12.0,8.1,10.0,8.5,10.1,8.5,10.8,0.31021,0.26450
sp|Q60772|CDN2C_MOUSE,Cdkn2c,Cyclin-dependent kinase 4 inhibitor C OS=Mus musculus OX=10090 GN=Cdkn2c PE=1 SV=1,4,11.9,9.0,13.2,12.6,8.7,8.2,12.5,7.4,9.4,7.2,0.15013,0.17774
sp|Q80W68|KIRR1_MOUSE,Kirrel1,Kin of IRRE-like protein 1 OS=Mus musculus OX=10090 GN=Kirrel1 PE=1 SV=1,6,9.9,11.4,8.5,10.4,6.5,11.5,10.7,12.4,10.5,8.3,0.25930,0.23952
sp|P08228|SODC_MOUSE,Sod1,Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2,17,8.1,13.4,9.2,19.6,4.1,11.5,6.2,7.7,9.9,10.3,0.55716,0.36870
sp|Q1HFZ0|NSUN2_MOUSE,Nsun2,tRNA (cytosine(34)-C(5))-methyltransferase OS=Mus musculus OX=10090 GN=Nsun2 PE=1 SV=2,10,9.6,10.3,9.5,11.7,8.5,10.4,9.2,9.7,10.1,10.9,0.84002,0.46823
sp|Q99PG4|RGS18_MOUSE,Rgs18,Regulator of G-protein signaling 18 OS=Mus musculus OX=10090 GN=Rgs18 PE=1 SV=1,1,6.1,8.3,5.6,7.8,8.4,15.8,10.8,14.2,13.6,9.3,0.00640,0.04173
sp|P62830|RL23_MOUSE,Rpl23,60S ribosomal protein L23 OS=Mus musculus OX=10090 GN=Rpl23 PE=1 SV=1,6,10.7,10.0,10.7,9.7,9.5,9.5,9.7,8.9,9.6,11.7,0.66907,0.41222
sp|Q3UVG3|F91A1_MOUSE,Fam91a1,Protein FAM91A1 OS=Mus musculus OX=10090 GN=Fam91a1 PE=1 SV=1,5,10.7,10.9,9.3,9.0,11.0,9.2,10.3,10.4,9.5,9.6,0.43555,0.31860
sp|Q3U1V6|UEVLD_MOUSE,Uevld,Ubiquitin-conjugating enzyme E2 variant 3 OS=Mus musculus OX=10090 GN=Uevld PE=1 SV=1,2,12.7,8.5,8.9,8.4,10.0,10.1,12.0,12.1,8.3,9.0,0.60464,0.38793
sp|P10417|BCL2_MOUSE,Bcl2,Apoptosis regulator Bcl-2 OS=Mus musculus OX=10090 GN=Bcl2 PE=1 SV=3,1,10.0,8.9,10.5,8.5,10.1,11.1,10.7,8.8,9.7,11.6,0.26472,0.24218
sp|Q64373|B2CL1_MOUSE,Bcl2l1,Bcl-2-like protein 1 OS=Mus musculus OX=10090 GN=Bcl2l1 PE=1 SV=1,2,12.4,8.7,9.3,9.8,8.6,9.7,9.1,11.5,9.4,11.5,0.61656,0.39257
sp|O88653|LTOR3_MOUSE,Lamtor3,Ragulator complex protein LAMTOR3 OS=Mus musculus OX=10090 GN=Lamtor3 PE=1 SV=1,5,10.8,9.3,9.9,9.8,7.6,8.6,11.5,10.7,10.8,11.1,0.18212,0.19806
sp|Q9D711|PIR_MOUSE,Pir,Pirin OS=Mus musculus OX=10090 GN=Pir PE=1 SV=1,6,11.6,10.1,12.7,10.0,9.4,8.9,10.3,9.5,9.0,8.4,0.06542,0.11180
sp|Q6P1E1|ZMIZ1_MOUSE,Zmiz1,Zinc finger MIZ domain-containing protein 1 OS=Mus musculus OX=10090 GN=Zmiz1 PE=1 SV=1,2,9.7,8.1,10.4,10.7,9.4,12.1,7.1,9.7,10.2,12.6,0.54022,0.36200
sp|Q63810|CANB1_MOUSE,Ppp3r1,Calcineurin subunit B type 1 OS=Mus musculus OX=10090 GN=Ppp3r1 PE=1 SV=3,6,10.7,10.4,10.4,11.3,11.2,9.6,9.7,10.1,9.7,6.8,0.05122,0.09839
sp|Q60865|CAPR1_MOUSE,Caprin1,Caprin-1 OS=Mus musculus OX=10090 GN=Caprin1 PE=1 SV=2,10,10.1,11.4,10.2,12.1,8.5,9.6,9.8,10.1,9.6,8.8,0.25131,0.23573
sp|Q9JK92|HSPB8_MOUSE,Hspb8,Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1,4,9.4,11.8,9.4,9.5,18.4,8.9,9.3,8.8,7.4,7.2,0.12629,0.16147
sp|O35074|PTGIS_MOUSE,Ptgis,Prostacyclin synthase OS=Mus musculus OX=10090 GN=Ptgis PE=1 SV=1,6,10.2,12.3,10.5,10.1,9.0,9.8,8.8,7.9,10.4,11.0,0.32120,0.26958
sp|Q3TXT3|SOSSC_MOUSE,Inip,SOSS complex subunit C OS=Mus musculus OX=10090 GN=Inip PE=3 SV=1,1,9.6,9.3,9.0,8.8,10.6,6.6,11.8,10.0,13.9,10.2,0.43701,0.31917
sp|Q5M8N0|CNRP1_MOUSE,Cnrip1,CB1 cannabinoid receptor-interacting protein 1 OS=Mus musculus OX=10090 GN=Cnrip1 PE=1 SV=1,1,9.4,8.6,8.2,9.8,8.9,10.2,7.5,12.5,9.9,15.1,0.18801,0.20161
sp|P99028|QCR6_MOUSE,Uqcrh,"Cytochrome b-c1 complex subunit 6, mitochondrial OS=Mus musculus OX=10090 GN=Uqcrh PE=1 SV=2",4,11.8,10.9,12.5,12.0,10.7,7.3,10.9,7.0,8.2,8.6,0.00661,0.04225
sp|Q9CQ54|NDUC2_MOUSE,Ndufc2,NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Mus musculus OX=10090 GN=Ndufc2 PE=1 SV=1,5,12.2,11.5,13.2,12.2,10.1,7.3,10.6,6.6,8.0,8.3,0.00276,0.03078
sp|Q9DBH5|LMAN2_MOUSE,Lman2,Vesicular integral-membrane protein VIP36 OS=Mus musculus OX=10090 GN=Lman2 PE=1 SV=2,6,9.5,8.5,7.2,9.5,12.1,10.0,10.2,12.0,11.9,9.0,0.24713,0.23370
tr|K4DI58|K4DI58_MOUSE,Cadm3,Cell adhesion molecule 3 OS=Mus musculus OX=10090 GN=Cadm3 PE=1 SV=1,2,11.3,12.9,8.7,9.1,9.8,11.9,9.0,6.2,9.4,11.6,0.58750,0.38112
sp|O88668|CREG1_MOUSE,Creg1,Protein CREG1 OS=Mus musculus OX=10090 GN=Creg1 PE=1 SV=1,5,5.0,5.1,5.9,4.8,5.2,12.3,6.5,21.3,12.1,21.9,0.03154,0.07796
sp|Q8C3Q9|CASP9_MOUSE,Casp9,Caspase-9 OS=Mus musculus OX=10090 GN=Casp9 PE=1 SV=1,1,7.2,7.5,10.5,12.4,9.2,12.0,7.0,17.6,10.0,6.5,0.60148,0.38668
sp|Q8VHN8|TIRR_MOUSE,Nudt16l1,Tudor-interacting repair regulator protein OS=Mus musculus OX=10090 GN=Nudt16l1 PE=1 SV=2,1,11.1,7.1,8.4,10.8,9.9,12.7,11.5,8.4,9.5,10.6,0.34615,0.28064
sp|Q6P3D0|NUD16_MOUSE,Nudt16,U8 snoRNA-decapping enzyme OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1,4,9.6,8.8,9.4,10.1,9.3,11.1,9.7,10.7,9.5,11.9,0.05921,0.10577
sp|Q9CPS6|HINT3_MOUSE,Hint3,Histidine triad nucleotide-binding protein 3 OS=Mus musculus OX=10090 GN=Hint3 PE=1 SV=1,5,9.7,11.8,9.8,13.7,8.4,10.7,9.3,9.1,7.9,9.5,0.23393,0.22706
sp|Q99M28|RNPS1_MOUSE,Rnps1,RNA-binding protein with serine-rich domain 1 OS=Mus musculus OX=10090 GN=Rnps1 PE=1 SV=1,3,11.4,10.2,12.0,11.6,8.6,8.7,7.9,8.2,10.8,10.5,0.11274,0.15131
sp|Q61704|ITIH3_MOUSE,Itih3,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Mus musculus OX=10090 GN=Itih3 PE=1 SV=3,9,5.5,6.0,7.0,8.1,8.6,9.0,9.6,9.5,8.9,27.6,0.18452,0.19952
sp|D3Z4S3|PTRD1_MOUSE,Ptrhd1,Putative peptidyl-tRNA hydrolase PTRHD1 OS=Mus musculus OX=10090 GN=Ptrhd1 PE=1 SV=1,2,9.3,12.3,9.0,10.8,8.2,8.3,11.0,12.3,8.8,10.0,0.86374,0.47517
sp|Q8BVQ5|PPME1_MOUSE,Ppme1,Protein phosphatase methylesterase 1 OS=Mus musculus OX=10090 GN=Ppme1 PE=1 SV=5,10,10.7,9.7,9.7,9.5,12.1,9.6,10.3,8.5,9.7,10.3,0.30729,0.26313
sp|Q3UMW7|MAPK3_MOUSE,Mapkapk3,MAP kinase-activated protein kinase 3 OS=Mus musculus OX=10090 GN=Mapkapk3 PE=1 SV=2,3,9.1,9.6,8.4,9.4,6.9,10.5,10.6,11.2,12.0,12.3,0.00264,0.03040
sp|P49138|MAPK2_MOUSE,Mapkapk2,MAP kinase-activated protein kinase 2 OS=Mus musculus OX=10090 GN=Mapkapk2 PE=1 SV=2,8,10.3,9.0,9.4,9.2,7.7,11.1,10.5,11.2,11.4,10.1,0.01043,0.05017
tr|Q5RKN9|Q5RKN9_MOUSE,Capza1,F-actin-capping protein subunit alpha OS=Mus musculus OX=10090 GN=Capza1 PE=1 SV=1,14,9.2,8.8,9.0,9.1,8.5,11.0,10.3,11.1,11.2,11.8,0.00013,0.01034
