,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q8CI33|C19L1_MOUSE,Cwf19l1,CWF19-like protein 1 OS=Mus musculus OX=10090 GN=Cwf19l1 PE=1 SV=2,2,10.1,12.5,8.8,9.5,10.2,8.8,8.8,11.3,9.7,10.2,0.54005,0.83815
sp|Q9ER38|TOR3A_MOUSE,Tor3a,Torsin-3A OS=Mus musculus OX=10090 GN=Tor3a PE=1 SV=2,7,10.3,12.2,8.4,9.4,9.4,10.0,9.4,10.1,10.6,10.1,0.90374,0.89654
sp|P36423|THAS_MOUSE,Tbxas1,Thromboxane-A synthase OS=Mus musculus OX=10090 GN=Tbxas1 PE=1 SV=2,10,5.9,9.0,8.6,9.7,11.1,7.6,14.7,8.8,11.3,13.3,0.19771,0.69144
sp|Q91YR1|TWF1_MOUSE,Twf1,Twinfilin-1 OS=Mus musculus OX=10090 GN=Twf1 PE=1 SV=2,12,9.6,10.7,9.5,9.8,9.2,8.7,11.6,10.5,10.0,10.4,0.40452,0.79504
sp|Q9Z0P5|TWF2_MOUSE,Twf2,Twinfilin-2 OS=Mus musculus OX=10090 GN=Twf2 PE=1 SV=1,9,8.6,11.0,8.7,10.3,9.7,8.8,11.5,10.2,10.0,11.2,0.33658,0.76589
sp|Q9Z0H3|SNF5_MOUSE,Smarcb1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Mus musculus OX=10090 GN=Smarcb1 PE=1 SV=1,3,10.2,10.8,10.5,11.5,9.1,9.4,9.6,9.3,9.5,10.1,0.11091,0.65161
sp|Q9ET30|TM9S3_MOUSE,Tm9sf3,Transmembrane 9 superfamily member 3 OS=Mus musculus OX=10090 GN=Tm9sf3 PE=1 SV=1,6,11.5,11.2,8.2,9.7,11.2,11.3,8.3,8.8,10.9,9.0,0.43070,0.80506
sp|P10852|4F2_MOUSE,Slc3a2,4F2 cell-surface antigen heavy chain OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1,12,9.6,11.0,9.4,10.2,9.2,9.8,10.7,10.3,9.6,10.3,0.54179,0.83858
sp|P49586|PCY1A_MOUSE,Pcyt1a,Choline-phosphate cytidylyltransferase A OS=Mus musculus OX=10090 GN=Pcyt1a PE=1 SV=1,3,10.3,12.0,9.8,9.9,11.3,8.0,10.2,9.6,9.9,9.1,0.05581,0.60562
sp|Q811Q9|PCY1B_MOUSE,Pcyt1b,Choline-phosphate cytidylyltransferase B OS=Mus musculus OX=10090 GN=Pcyt1b PE=1 SV=2,2,10.8,11.1,10.0,10.2,9.9,8.9,10.9,9.4,9.6,9.1,0.09561,0.64213
sp|Q8C4Q6|AIDA_MOUSE,Aida,"Axin interactor, dorsalization-associated protein OS=Mus musculus OX=10090 GN=Aida PE=1 SV=1",4,8.9,9.5,10.1,8.9,9.6,9.7,10.9,10.1,9.9,12.2,0.07497,0.62402
sp|Q9D0L4|ADCK1_MOUSE,Adck1,Uncharacterized aarF domain-containing protein kinase 1 OS=Mus musculus OX=10090 GN=Adck1 PE=1 SV=1,1,12.8,7.9,9.2,8.2,8.6,9.9,10.4,13.6,10.3,9.1,0.30030,0.74962
sp|Q8BV49|IFIX_MOUSE,Pyhin1,Pyrin and HIN domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pyhin1 PE=1 SV=1,3,8.5,12.5,11.4,9.9,8.2,7.3,8.4,6.4,15.7,11.7,0.91758,0.89794
sp|Q3UPR9|SBSPO_MOUSE,Sbspon,Somatomedin-B and thrombospondin type-1 domain-containing protein OS=Mus musculus OX=10090 GN=Sbspon PE=2 SV=1,2,17.9,4.8,10.1,15.3,10.9,10.9,4.2,14.2,2.6,9.0,0.27362,0.73706
sp|Q9DBN4|P33MX_MOUSE,P33monox,Putative monooxygenase p33MONOX OS=Mus musculus OX=10090 GN=P33monox PE=1 SV=1,1,9.8,11.0,10.1,10.1,9.7,9.6,8.2,9.9,10.7,10.8,0.59674,0.85123
sp|Q5F201|CFA52_MOUSE,Cfap52,Cilia- and flagella-associated protein 52 OS=Mus musculus OX=10090 GN=Cfap52 PE=1 SV=1,3,14.6,5.4,12.0,8.5,7.9,12.3,8.1,14.1,6.8,10.4,0.77206,0.88100
sp|Q60963|PAFA_MOUSE,Pla2g7,Platelet-activating factor acetylhydrolase OS=Mus musculus OX=10090 GN=Pla2g7 PE=2 SV=2,1,10.3,8.3,10.4,9.2,8.0,13.1,12.6,8.9,9.1,10.0,0.18978,0.68643
tr|G5E8I8|G5E8I8_MOUSE,Cherp,Calcium homeostasis endoplasmic reticulum protein OS=Mus musculus OX=10090 GN=Cherp PE=1 SV=2,6,10.0,11.3,10.3,10.3,10.1,9.5,9.8,8.9,9.9,9.9,0.03380,0.57861
sp|Q8C0J6|SWAHC_MOUSE,Sowahc,Ankyrin repeat domain-containing protein SOWAHC OS=Mus musculus OX=10090 GN=Sowahc PE=1 SV=2,3,11.2,11.4,8.5,9.8,10.6,9.4,9.3,9.0,10.9,9.8,0.33802,0.76659
tr|B2RSU7|B2RSU7_MOUSE,Gcc2,GRIP and coiled-coil domain containing 2 OS=Mus musculus OX=10090 GN=Gcc2 PE=1 SV=1,8,9.5,11.1,10.5,9.4,9.6,9.0,10.7,8.9,10.7,10.6,0.91237,0.89742
sp|Q64449|MRC2_MOUSE,Mrc2,C-type mannose receptor 2 OS=Mus musculus OX=10090 GN=Mrc2 PE=1 SV=3,11,11.1,10.9,10.1,8.9,9.8,9.6,9.3,9.6,10.4,10.3,0.50427,0.82863
sp|P62331|ARF6_MOUSE,Arf6,ADP-ribosylation factor 6 OS=Mus musculus OX=10090 GN=Arf6 PE=1 SV=2,11,10.3,11.7,9.8,11.3,10.5,10.3,6.5,8.0,12.4,9.2,0.23706,0.71625
sp|Q9D517|PLCC_MOUSE,Agpat3,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Mus musculus OX=10090 GN=Agpat3 PE=1 SV=2,8,11.1,10.5,10.6,9.6,10.0,9.5,9.1,10.1,10.2,9.2,0.06287,0.61053
sp|Q80UU9|PGRC2_MOUSE,Pgrmc2,Membrane-associated progesterone receptor component 2 OS=Mus musculus OX=10090 GN=Pgrmc2 PE=1 SV=2,5,10.0,10.6,8.9,10.7,10.4,10.0,9.3,9.8,10.4,9.9,0.53455,0.83675
sp|O55022|PGRC1_MOUSE,Pgrmc1,Membrane-associated progesterone receptor component 1 OS=Mus musculus OX=10090 GN=Pgrmc1 PE=1 SV=4,9,9.5,8.8,9.2,10.3,9.0,9.9,12.0,10.4,9.9,11.1,0.03228,0.57554
sp|P60824|CIRBP_MOUSE,Cirbp,Cold-inducible RNA-binding protein OS=Mus musculus OX=10090 GN=Cirbp PE=1 SV=1,1,8.3,11.1,9.4,10.4,11.1,10.9,8.9,9.6,8.3,12.0,0.86720,0.89265
tr|A0A1L1SQU7|A0A1L1SQU7_MOUSE,Fat1,FAT atypical cadherin 1 OS=Mus musculus OX=10090 GN=Fat1 PE=1 SV=1,1,10.1,10.7,11.1,9.7,7.8,11.4,11.3,11.6,7.9,8.3,0.85602,0.89140
sp|P62702|RS4X_MOUSE,Rps4x,"40S ribosomal protein S4, X isoform OS=Mus musculus OX=10090 GN=Rps4x PE=1 SV=2",13,11.4,10.2,10.2,9.7,9.8,9.4,9.8,9.4,10.7,9.5,0.26042,0.73009
tr|Q6GT24|Q6GT24_MOUSE,Prdx6,Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=1,42,8.5,11.1,9.0,9.6,10.5,10.0,10.8,8.9,10.6,11.1,0.38773,0.78822
tr|G5E8V9|G5E8V9_MOUSE,Arfip1,ADP-ribosylation factor-interacting protein 1 OS=Mus musculus OX=10090 GN=Arfip1 PE=1 SV=1,5,9.9,10.7,9.8,10.7,9.9,8.8,10.9,9.1,10.3,9.9,0.42031,0.80121
sp|O08538|ANGP1_MOUSE,Angpt1,Angiopoietin-1 OS=Mus musculus OX=10090 GN=Angpt1 PE=1 SV=2,5,5.5,7.7,8.4,8.9,9.8,8.9,16.4,8.9,12.2,13.3,0.04903,0.59967
sp|Q3TZX3|S2533_MOUSE,Slc25a33,Solute carrier family 25 member 33 OS=Mus musculus OX=10090 GN=Slc25a33 PE=2 SV=1,1,10.5,13.4,9.8,5.2,8.1,11.5,11.9,10.5,8.0,11.2,0.47468,0.81987
sp|Q62376|RU17_MOUSE,Snrnp70,U1 small nuclear ribonucleoprotein 70 kDa OS=Mus musculus OX=10090 GN=Snrnp70 PE=1 SV=2,12,9.5,11.9,10.4,10.7,10.0,8.5,9.0,8.9,11.2,9.9,0.14500,0.66839
sp|Q61043|NIN_MOUSE,Nin,Ninein OS=Mus musculus OX=10090 GN=Nin PE=1 SV=4,1,12.6,6.1,11.2,9.6,6.6,14.2,9.7,17.9,6.4,5.8,0.56112,0.84327
tr|A0A0R4J131|A0A0R4J131_MOUSE,Btd,Biotinidase OS=Mus musculus OX=10090 GN=Btd PE=1 SV=1,6,9.4,9.3,9.7,10.2,10.4,10.7,11.6,9.1,10.2,9.4,0.46288,0.81613
sp|O08992|SDCB1_MOUSE,Sdcbp,Syntenin-1 OS=Mus musculus OX=10090 GN=Sdcbp PE=1 SV=1,3,9.4,8.7,7.4,7.8,8.2,12.1,11.0,11.8,11.5,12.1,0.00007,0.08144
sp|Q62192|CD180_MOUSE,Cd180,CD180 antigen OS=Mus musculus OX=10090 GN=Cd180 PE=1 SV=2,1,8.2,9.0,11.0,7.9,8.5,10.8,9.4,10.5,13.0,11.7,0.02836,0.56630
tr|H9KV04|H9KV04_MOUSE,Mcmbp,Mini-chromosome maintenance complex-binding protein OS=Mus musculus OX=10090 GN=Mcmbp PE=1 SV=1,1,6.4,6.3,11.2,12.0,12.5,7.9,10.3,14.0,9.7,9.6,0.72803,0.87470
sp|Q3TKY6|CWC27_MOUSE,Cwc27,Spliceosome-associated protein CWC27 homolog OS=Mus musculus OX=10090 GN=Cwc27 PE=1 SV=1,2,10.0,9.7,9.9,10.8,9.9,9.5,9.7,10.6,9.8,10.0,0.55834,0.84262
sp|P85094|ISC2A_MOUSE,Isoc2a,Isochorismatase domain-containing protein 2A OS=Mus musculus OX=10090 GN=Isoc2a PE=1 SV=1,3,11.1,8.8,9.9,9.9,9.6,10.8,9.4,11.6,8.9,10.1,0.58854,0.84948
tr|E9Q8V6|E9Q8V6_MOUSE,Dennd4a,DENN/MADD domain-containing 4A OS=Mus musculus OX=10090 GN=Dennd4a PE=1 SV=1,1,9.6,10.6,8.8,10.1,9.3,8.7,11.6,12.7,9.3,9.2,0.47905,0.82122
sp|Q9ET26|RN114_MOUSE,Rnf114,E3 ubiquitin-protein ligase RNF114 OS=Mus musculus OX=10090 GN=Rnf114 PE=1 SV=2,4,8.4,11.7,10.2,9.3,10.4,8.0,10.4,9.2,13.0,9.4,0.97684,0.90354
sp|Q9QZE7|TSNAX_MOUSE,Tsnax,Translin-associated protein X OS=Mus musculus OX=10090 GN=Tsnax PE=1 SV=1,10,9.5,10.1,9.3,10.6,10.4,9.8,9.3,10.3,10.1,10.6,0.94382,0.90050
sp|O70378|EMC8_MOUSE,Emc8,ER membrane protein complex subunit 8 OS=Mus musculus OX=10090 GN=Emc8 PE=1 SV=1,2,11.1,10.4,10.8,10.0,10.5,8.1,9.5,9.3,10.6,9.7,0.04896,0.59960
sp|O54834|RHG06_MOUSE,Arhgap6,Rho GTPase-activating protein 6 OS=Mus musculus OX=10090 GN=Arhgap6 PE=1 SV=3,3,6.9,10.8,9.5,9.6,9.7,9.3,12.1,8.8,11.2,12.1,0.18002,0.68222
sp|O35075|DSCR3_MOUSE,Dscr3,Down syndrome critical region protein 3 homolog OS=Mus musculus OX=10090 GN=Dscr3 PE=1 SV=1,3,8.8,11.3,9.2,10.1,9.4,9.3,10.1,9.8,11.6,10.4,0.46865,0.81798
tr|Q3UI33|Q3UI33_MOUSE,Metap2,Methionine aminopeptidase 2 OS=Mus musculus OX=10090 GN=Metap2 PE=1 SV=1,9,9.9,10.9,10.7,10.2,10.2,9.0,9.8,8.6,10.5,10.1,0.09332,0.64047
sp|Q99PP7|TRI33_MOUSE,Trim33,E3 ubiquitin-protein ligase TRIM33 OS=Mus musculus OX=10090 GN=Trim33 PE=1 SV=2,2,9.0,10.8,9.4,11.4,9.9,9.8,11.3,8.9,10.1,9.5,0.77243,0.88105
tr|F8VPR5|F8VPR5_MOUSE,Crebbp,CREB-binding protein OS=Mus musculus OX=10090 GN=Crebbp PE=1 SV=1,2,9.5,11.7,11.2,10.9,9.6,8.4,10.1,9.3,10.5,8.7,0.08456,0.63341
sp|Q8R164|BPHL_MOUSE,Bphl,Valacyclovir hydrolase OS=Mus musculus OX=10090 GN=Bphl PE=1 SV=1,14,9.9,8.7,8.8,10.0,9.6,12.2,9.9,10.6,10.0,10.4,0.03946,0.58814
tr|E9Q9M1|E9Q9M1_MOUSE,Nt5c2,Cytosolic purine 5'-nucleotidase OS=Mus musculus OX=10090 GN=Nt5c2 PE=1 SV=1,4,10.8,10.1,9.2,10.3,10.5,11.0,7.6,10.4,10.3,9.7,0.60719,0.85342
sp|P84078|ARF1_MOUSE,Arf1,ADP-ribosylation factor 1 OS=Mus musculus OX=10090 GN=Arf1 PE=1 SV=2,14,11.0,10.3,9.4,9.3,10.5,8.6,10.5,10.7,10.5,9.3,0.73988,0.87646
sp|P84084|ARF5_MOUSE,Arf5,ADP-ribosylation factor 5 OS=Mus musculus OX=10090 GN=Arf5 PE=1 SV=2,2,11.9,10.3,9.5,8.5,10.3,8.4,10.8,9.3,11.9,9.1,0.82783,0.88812
sp|Q8BSL7|ARF2_MOUSE,Arf2,ADP-ribosylation factor 2 OS=Mus musculus OX=10090 GN=Arf2 PE=1 SV=2,1,11.2,11.5,8.6,8.5,11.5,8.4,9.4,10.5,10.8,9.6,0.53934,0.83797
sp|P61750|ARF4_MOUSE,Arf4,ADP-ribosylation factor 4 OS=Mus musculus OX=10090 GN=Arf4 PE=1 SV=2,2,11.5,8.8,9.6,8.6,9.3,8.7,12.3,10.8,11.7,8.7,0.35900,0.77630
tr|A2AKW0|A2AKW0_MOUSE,Slc25a51,Solute carrier family 25 member 51 OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=1,2,11.3,11.1,8.9,11.0,10.1,9.3,9.4,10.6,8.8,9.4,0.10863,0.65035
tr|G5E8P2|G5E8P2_MOUSE,Arhgef28,Rho guanine nucleotide exchange factor 28 OS=Mus musculus OX=10090 GN=Arhgef28 PE=1 SV=1,1,9.7,10.8,10.0,10.2,8.7,9.3,12.0,8.7,9.1,11.4,0.79388,0.88389
sp|Q4PJX1|ODR4_MOUSE,Odr4,Protein odr-4 homolog OS=Mus musculus OX=10090 GN=Odr4 PE=1 SV=2,1,10.7,10.1,9.9,9.8,8.8,9.7,9.2,11.2,10.4,10.2,0.56943,0.84521
sp|Q9R1P1|PSB3_MOUSE,Psmb3,Proteasome subunit beta type-3 OS=Mus musculus OX=10090 GN=Psmb3 PE=1 SV=1,6,10.7,9.4,9.7,10.1,11.6,9.9,9.7,9.8,10.3,8.8,0.21441,0.70099
tr|D3YUM8|D3YUM8_MOUSE,Gm4950,Proteasome subunit beta OS=Mus musculus OX=10090 GN=Gm4950 PE=1 SV=1,3,10.8,9.2,10.0,10.1,9.9,9.1,10.2,9.9,11.0,9.8,0.94532,0.90064
sp|P63073|IF4E_MOUSE,Eif4e,Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1,4,10.0,10.8,10.8,9.9,8.9,9.9,10.3,9.4,10.5,9.5,0.70796,0.87161
sp|P62806|H4_MOUSE,Hist1h4a,Histone H4 OS=Mus musculus OX=10090 GN=Hist1h4a PE=1 SV=2,33,10.7,11.0,9.8,10.6,10.2,9.0,9.7,9.2,10.4,9.3,0.01657,0.51772
sp|Q9JJC6|RIPL1_MOUSE,Rilpl1,RILP-like protein 1 OS=Mus musculus OX=10090 GN=Rilpl1 PE=1 SV=1,6,9.4,10.1,10.2,9.7,10.8,8.8,10.7,9.5,10.6,10.2,0.85915,0.89175
tr|E9Q9B3|E9Q9B3_MOUSE,Spryd3,SPRY domain-containing 3 OS=Mus musculus OX=10090 GN=Spryd3 PE=1 SV=1,1,10.4,10.4,10.4,9.2,9.3,6.6,10.6,9.8,11.7,11.6,0.89672,0.89582
sp|P97465|DOK1_MOUSE,Dok1,Docking protein 1 OS=Mus musculus OX=10090 GN=Dok1 PE=1 SV=2,5,7.9,10.7,10.0,9.8,9.6,9.4,11.9,8.3,10.7,11.8,0.36661,0.77960
sp|O35841|API5_MOUSE,Api5,Apoptosis inhibitor 5 OS=Mus musculus OX=10090 GN=Api5 PE=1 SV=2,12,9.9,10.2,9.7,10.0,9.3,9.0,10.9,10.3,10.3,10.5,0.30833,0.75304
sp|Q99K23|UFSP2_MOUSE,Ufsp2,Ufm1-specific protease 2 OS=Mus musculus OX=10090 GN=Ufsp2 PE=1 SV=1,8,10.1,10.1,9.7,10.5,10.7,10.8,8.6,9.5,10.3,9.8,0.37128,0.78158
sp|Q9QZI9|SERC3_MOUSE,Serinc3,Serine incorporator 3 OS=Mus musculus OX=10090 GN=Serinc3 PE=1 SV=2,3,10.8,8.9,8.7,10.0,10.7,10.0,9.5,12.3,9.4,9.8,0.60160,0.85226
sp|Q8CH25|SLTM_MOUSE,Sltm,SAFB-like transcription modulator OS=Mus musculus OX=10090 GN=Sltm PE=1 SV=1,5,9.6,11.8,10.6,10.1,9.8,9.0,8.4,8.0,12.9,9.6,0.43726,0.80743
sp|Q99KJ0|UBX2A_MOUSE,Ubxn2a,UBX domain-containing protein 2A OS=Mus musculus OX=10090 GN=Ubxn2a PE=1 SV=1,1,9.7,8.1,11.5,10.7,7.7,10.3,11.5,11.7,8.5,10.3,0.35013,0.77231
sp|Q8BVU5|NUDT9_MOUSE,Nudt9,"ADP-ribose pyrophosphatase, mitochondrial OS=Mus musculus OX=10090 GN=Nudt9 PE=1 SV=1",1,7.8,8.9,11.6,9.4,9.1,10.8,10.5,10.2,10.8,10.9,0.11023,0.65124
sp|P12025|MK_MOUSE,Mdk,Midkine OS=Mus musculus OX=10090 GN=Mdk PE=2 SV=2,1,12.2,12.3,11.8,8.3,14.2,10.9,6.5,10.0,7.7,6.0,0.03005,0.57055
tr|D3Z4P2|D3Z4P2_MOUSE,Lman2l,"Lectin, mannose-binding 2-like, isoform CRA_b OS=Mus musculus OX=10090 GN=Lman2l PE=1 SV=1",1,9.4,7.2,10.0,8.6,13.7,12.8,14.1,8.9,8.2,7.2,0.80369,0.88514
sp|Q9QUH0|GLRX1_MOUSE,Glrx,Glutaredoxin-1 OS=Mus musculus OX=10090 GN=Glrx PE=1 SV=3,4,11.2,10.8,11.3,9.5,9.9,10.0,9.3,9.7,10.6,7.7,0.10900,0.65056
sp|Q9CQS4|S2546_MOUSE,Slc25a46,Solute carrier family 25 member 46 OS=Mus musculus OX=10090 GN=Slc25a46 PE=1 SV=1,1,10.7,8.4,10.5,10.3,7.9,12.3,8.4,11.3,10.8,9.3,0.37453,0.78293
sp|Q9WU28|PFD5_MOUSE,Pfdn5,Prefoldin subunit 5 OS=Mus musculus OX=10090 GN=Pfdn5 PE=1 SV=1,3,9.0,10.1,11.6,9.8,8.7,9.6,10.6,8.6,11.3,10.6,0.72806,0.87471
sp|Q8BXL7|ARFRP_MOUSE,Arfrp1,ADP-ribosylation factor-related protein 1 OS=Mus musculus OX=10090 GN=Arfrp1 PE=1 SV=2,2,9.8,10.9,11.1,11.5,9.1,8.7,10.2,8.6,9.6,10.5,0.15250,0.67183
sp|Q2TBE6|P4K2A_MOUSE,Pi4k2a,Phosphatidylinositol 4-kinase type 2-alpha OS=Mus musculus OX=10090 GN=Pi4k2a PE=1 SV=1,3,10.6,10.1,9.7,9.8,10.3,10.9,8.1,10.4,11.1,9.0,0.76369,0.87985
sp|Q8BWY2|CLC1A_MOUSE,Clec1a,C-type lectin domain family 1 member A OS=Mus musculus OX=10090 GN=Clec1a PE=1 SV=1,3,9.1,12.1,8.3,10.8,10.3,9.3,8.7,9.9,9.4,12.1,0.79210,0.88366
sp|Q9WU84|CCS_MOUSE,Ccs,Copper chaperone for superoxide dismutase OS=Mus musculus OX=10090 GN=Ccs PE=1 SV=1,1,8.5,9.3,8.8,10.0,11.1,11.0,10.4,10.5,10.1,10.3,0.12054,0.65645
sp|Q80U38|KHNYN_MOUSE,Khnyn,Protein KHNYN OS=Mus musculus OX=10090 GN=Khnyn PE=2 SV=2,1,8.4,10.4,9.6,12.3,10.9,9.6,10.6,8.6,10.3,9.5,0.45327,0.81296
sp|P70387|HFE_MOUSE,Hfe,Hereditary hemochromatosis protein homolog OS=Mus musculus OX=10090 GN=Hfe PE=1 SV=2,3,8.8,10.1,9.9,7.6,10.2,10.7,11.8,10.4,11.0,9.5,0.05843,0.60756
sp|Q9ERL9|GCYA1_MOUSE,Gucy1a1,Guanylate cyclase soluble subunit alpha-1 OS=Mus musculus OX=10090 GN=Gucy1a1 PE=1 SV=2,24,10.8,12.2,9.9,11.7,11.5,8.3,8.9,8.7,8.7,9.4,0.00157,0.26378
sp|Q8BGZ1|HPCL4_MOUSE,Hpcal4,Hippocalcin-like protein 4 OS=Mus musculus OX=10090 GN=Hpcal4 PE=1 SV=3,2,8.6,11.5,14.5,10.2,5.6,8.2,10.7,7.0,12.9,10.9,0.94134,0.90026
sp|P62761|VISL1_MOUSE,Vsnl1,Visinin-like protein 1 OS=Mus musculus OX=10090 GN=Vsnl1 PE=1 SV=2,5,9.0,13.1,10.3,11.9,11.6,9.3,8.2,8.5,8.1,10.0,0.02603,0.55971
sp|Q99JW5|EPCAM_MOUSE,Epcam,Epithelial cell adhesion molecule OS=Mus musculus OX=10090 GN=Epcam PE=1 SV=1,8,11.5,8.8,10.5,11.2,10.0,10.3,8.0,10.8,9.4,9.5,0.26252,0.73124
tr|G3X8X3|G3X8X3_MOUSE,Slc43a1,Large neutral amino acids transporter small subunit 3 OS=Mus musculus OX=10090 GN=Slc43a1 PE=1 SV=1,4,11.8,6.2,10.1,10.1,12.8,12.9,10.3,11.7,7.0,7.1,0.81690,0.88679
sp|Q9QXL8|NDK7_MOUSE,Nme7,Nucleoside diphosphate kinase 7 OS=Mus musculus OX=10090 GN=Nme7 PE=1 SV=1,3,11.4,6.6,10.8,9.6,9.2,10.1,10.6,12.1,9.9,9.6,0.36884,0.78055
sp|Q8K426|RETNG_MOUSE,Retnlg,Resistin-like gamma OS=Mus musculus OX=10090 GN=Retnlg PE=1 SV=1,2,7.2,11.4,11.7,7.5,6.1,4.4,21.1,4.5,16.7,9.5,0.51642,0.83199
sp|Q80U35|ARHGH_MOUSE,Arhgef17,Rho guanine nucleotide exchange factor 17 OS=Mus musculus OX=10090 GN=Arhgef17 PE=1 SV=2,7,9.9,10.7,9.9,11.7,10.3,10.2,9.4,9.0,8.0,10.9,0.13559,0.66359
sp|Q3U9N9|MOT10_MOUSE,Slc16a10,Monocarboxylate transporter 10 OS=Mus musculus OX=10090 GN=Slc16a10 PE=1 SV=1,5,9.8,7.1,10.1,10.2,11.2,12.6,11.9,10.5,8.3,8.5,0.57613,0.84673
tr|G5E8J6|G5E8J6_MOUSE,Hrc,"Histidine rich calcium binding protein, isoform CRA_a OS=Mus musculus OX=10090 GN=Hrc PE=1 SV=1",7,14.2,2.4,16.5,13.0,11.6,12.9,3.5,14.9,3.4,7.7,0.39551,0.79134
sp|Q9CWL8|CTBL1_MOUSE,Ctnnbl1,Beta-catenin-like protein 1 OS=Mus musculus OX=10090 GN=Ctnnbl1 PE=1 SV=1,7,9.0,11.6,9.3,10.3,10.1,9.4,9.9,9.3,10.4,10.7,0.78782,0.88310
sp|Q8VEC4|CAHM2_MOUSE,Calhm2,Calcium homeostasis modulator protein 2 OS=Mus musculus OX=10090 GN=Calhm2 PE=2 SV=1,1,8.8,10.7,9.1,8.5,9.2,11.8,10.9,13.3,8.6,9.1,0.17844,0.68170
sp|Q91VE6|MK67I_MOUSE,Nifk,MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Mus musculus OX=10090 GN=Nifk PE=1 SV=1,1,10.1,8.4,11.5,9.2,10.5,6.6,10.2,9.6,15.7,8.1,0.95695,0.90173
tr|A0A0R4J0P5|A0A0R4J0P5_MOUSE,Pstpip1,Proline-serine-threonine phosphatase-interacting protein 1 OS=Mus musculus OX=10090 GN=Pstpip1 PE=1 SV=1,1,9.4,11.3,9.1,9.3,8.3,8.2,12.3,11.2,12.4,8.4,0.36384,0.77842
sp|P61255|RL26_MOUSE,Rpl26,60S ribosomal protein L26 OS=Mus musculus OX=10090 GN=Rpl26 PE=1 SV=1,5,10.3,12.4,9.6,11.5,11.2,9.7,7.2,8.5,10.7,8.9,0.02959,0.56943
sp|Q9JKN1|ZNT7_MOUSE,Slc30a7,Zinc transporter 7 OS=Mus musculus OX=10090 GN=Slc30a7 PE=1 SV=1,2,10.6,9.7,8.6,9.9,7.7,10.9,11.4,11.3,9.0,10.9,0.06629,0.61353
sp|Q91WD1|RPC4_MOUSE,Polr3d,DNA-directed RNA polymerase III subunit RPC4 OS=Mus musculus OX=10090 GN=Polr3d PE=2 SV=2,1,8.5,9.2,11.0,8.9,9.5,9.5,12.0,9.7,11.6,10.0,0.12774,0.65963
sp|Q66JS6|EI3JB_MOUSE,Eif3j2,Eukaryotic translation initiation factor 3 subunit J-B OS=Mus musculus OX=10090 GN=Eif3j2 PE=1 SV=1,7,8.8,10.8,11.6,10.4,9.0,9.4,10.7,9.5,10.5,9.5,0.76207,0.87963
sp|O08530|S1PR1_MOUSE,S1pr1,Sphingosine 1-phosphate receptor 1 OS=Mus musculus OX=10090 GN=S1pr1 PE=1 SV=3,4,7.2,13.1,8.1,13.7,11.2,9.9,7.0,7.0,8.1,14.6,0.50678,0.82933
tr|Q8K205|Q8K205_MOUSE,Pop1,"Processing of 1, ribonuclease P/MRP family, (S. cerevisiae) OS=Mus musculus OX=10090 GN=Pop1 PE=1 SV=1",1,9.8,9.6,8.5,10.8,10.6,9.5,9.5,8.5,13.0,10.0,0.78312,0.88248
sp|Q8R464|CADM4_MOUSE,Cadm4,Cell adhesion molecule 4 OS=Mus musculus OX=10090 GN=Cadm4 PE=1 SV=1,1,23.3,5.3,6.8,9.3,12.5,6.6,7.9,16.3,3.5,8.5,0.47871,0.82112
sp|Q8BLF1|NCEH1_MOUSE,Nceh1,Neutral cholesterol ester hydrolase 1 OS=Mus musculus OX=10090 GN=Nceh1 PE=1 SV=1,11,9.5,11.5,9.0,10.9,10.3,10.5,8.3,9.1,11.2,9.7,0.52660,0.83470
sp|P84102|SERF2_MOUSE,Serf2,Small EDRK-rich factor 2 OS=Mus musculus OX=10090 GN=Serf2 PE=1 SV=1,1,11.2,9.0,12.6,9.6,10.4,6.5,9.8,7.0,13.5,10.5,0.47069,0.81862
sp|Q570Y9|DPTOR_MOUSE,Deptor,DEP domain-containing mTOR-interacting protein OS=Mus musculus OX=10090 GN=Deptor PE=1 SV=2,2,10.7,11.3,8.2,10.7,10.4,10.1,9.8,10.7,9.3,8.8,0.43227,0.80563
sp|O89016|ABCD4_MOUSE,Abcd4,ATP-binding cassette sub-family D member 4 OS=Mus musculus OX=10090 GN=Abcd4 PE=1 SV=2,1,12.8,10.1,9.5,7.5,9.6,9.6,8.5,10.0,11.3,11.0,0.87908,0.89395
