,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q8C165|P20D1_MOUSE,Pm20d1,N-fatty-acyl-amino acid synthase/hydrolase PM20D1 OS=Mus musculus OX=10090 GN=Pm20d1 PE=1 SV=1,10,9.3,9.0,6.8,10.8,7.3,13.0,10.6,11.5,11.3,10.3,0.01615,0.25165
sp|P62315|SMD1_MOUSE,Snrpd1,Small nuclear ribonucleoprotein Sm D1 OS=Mus musculus OX=10090 GN=Snrpd1 PE=1 SV=1,3,10.4,10.1,8.7,12.3,10.9,9.9,8.9,9.5,9.3,9.9,0.16764,0.42354
sp|Q6P3B9|RBFA_MOUSE,Rbfa,"Putative ribosome-binding factor A, mitochondrial OS=Mus musculus OX=10090 GN=Rbfa PE=2 SV=1",1,10.6,9.4,7.1,12.5,7.5,11.9,9.7,9.1,9.7,12.5,0.38847,0.52763
sp|Q9D2V8|MFS10_MOUSE,Mfsd10,Major facilitator superfamily domain-containing protein 10 OS=Mus musculus OX=10090 GN=Mfsd10 PE=1 SV=1,1,9.2,8.6,9.2,8.6,10.5,10.1,9.9,10.2,12.0,11.6,0.02689,0.28240
sp|Q8CBG9|RN170_MOUSE,Rnf170,E3 ubiquitin-protein ligase RNF170 OS=Mus musculus OX=10090 GN=Rnf170 PE=1 SV=1,1,11.4,11.1,8.0,9.2,9.6,10.9,11.6,10.1,9.7,8.5,0.70900,0.63938
sp|Q9Z1B5|MD2L1_MOUSE,Mad2l1,Mitotic spindle assembly checkpoint protein MAD2A OS=Mus musculus OX=10090 GN=Mad2l1 PE=1 SV=2,1,8.7,9.1,9.7,12.1,10.6,10.8,8.4,10.0,8.6,11.8,0.91916,0.69683
sp|Q9Z2X8|KEAP1_MOUSE,Keap1,Kelch-like ECH-associated protein 1 OS=Mus musculus OX=10090 GN=Keap1 PE=1 SV=1,1,8.3,10.6,10.2,12.0,10.8,11.1,10.1,8.8,8.6,9.6,0.34564,0.50944
sp|E9QA62|LMOD3_MOUSE,Lmod3,Leiomodin-3 OS=Mus musculus OX=10090 GN=Lmod3 PE=1 SV=1,5,17.2,12.4,16.3,2.9,13.9,1.5,12.8,5.7,15.9,1.6,0.23183,0.45274
sp|Q91V41|RAB14_MOUSE,Rab14,Ras-related protein Rab-14 OS=Mus musculus OX=10090 GN=Rab14 PE=1 SV=3,10,8.8,9.9,8.6,11.6,10.4,11.2,10.1,10.2,9.5,9.7,0.67345,0.62743
sp|P61027|RAB10_MOUSE,Rab10,Ras-related protein Rab-10 OS=Mus musculus OX=10090 GN=Rab10 PE=1 SV=1,11,10.3,10.1,10.2,9.1,8.3,10.7,10.7,10.6,9.8,10.4,0.09216,0.36881
sp|P55258|RAB8A_MOUSE,Rab8a,Ras-related protein Rab-8A OS=Mus musculus OX=10090 GN=Rab8a PE=1 SV=2,2,9.4,10.3,8.5,10.4,9.9,10.9,10.3,10.7,10.3,9.3,0.23303,0.45322
tr|Q3TYH2|Q3TYH2_MOUSE,Rab15,Ras-related protein Rab-15 OS=Mus musculus OX=10090 GN=Rab15 PE=1 SV=1,1,9.8,10.1,8.6,11.9,8.8,11.4,11.4,10.9,9.2,8.0,0.72440,0.64432
sp|Q9DD03|RAB13_MOUSE,Rab13,Ras-related protein Rab-13 OS=Mus musculus OX=10090 GN=Rab13 PE=1 SV=1,4,9.6,10.4,8.0,11.9,9.0,11.5,10.7,10.9,9.5,8.4,0.62919,0.61141
sp|P35276|RAB3D_MOUSE,Rab3d,Ras-related protein Rab-3D OS=Mus musculus OX=10090 GN=Rab3d PE=1 SV=1,4,9.2,10.1,9.2,10.3,8.3,11.6,11.1,10.4,9.9,9.8,0.04967,0.32131
sp|Q99JI6|RAP1B_MOUSE,Rap1b,Ras-related protein Rap-1b OS=Mus musculus OX=10090 GN=Rap1b PE=1 SV=2,13,8.7,10.0,10.6,8.7,8.4,11.1,9.5,11.4,9.5,12.1,0.07209,0.34513
sp|P62835|RAP1A_MOUSE,Rap1a,Ras-related protein Rap-1A OS=Mus musculus OX=10090 GN=Rap1a PE=1 SV=1,8,8.7,10.4,9.5,9.1,7.5,11.8,9.0,12.6,8.4,13.0,0.12341,0.39567
sp|P61226|RAP2B_MOUSE,Rap2b,Ras-related protein Rap-2b OS=Mus musculus OX=10090 GN=Rap2b PE=1 SV=1,1,9.7,10.1,10.7,8.8,8.9,9.6,9.9,13.9,9.2,9.3,0.45546,0.55118
sp|Q8BU31|RAP2C_MOUSE,Rap2c,Ras-related protein Rap-2c OS=Mus musculus OX=10090 GN=Rap2c PE=1 SV=1,1,11.1,13.5,4.9,11.9,9.9,11.1,9.8,10.0,11.8,6.2,0.78774,0.66329
sp|P62823|RAB3C_MOUSE,Rab3c,Ras-related protein Rab-3C OS=Mus musculus OX=10090 GN=Rab3c PE=1 SV=1,1,10.3,11.5,9.2,11.2,6.5,11.6,12.1,10.3,8.9,8.3,0.64852,0.61857
sp|P63011|RAB3A_MOUSE,Rab3a,Ras-related protein Rab-3A OS=Mus musculus OX=10090 GN=Rab3a PE=1 SV=1,1,9.0,10.7,7.5,10.7,7.1,12.6,12.0,11.0,10.5,9.1,0.07312,0.34623
tr|A2CG35|A2CG35_MOUSE,Rab12,Ras-related protein Rab-12 OS=Mus musculus OX=10090 GN=Rab12 PE=1 SV=1,7,10.0,10.1,9.1,11.2,9.0,10.5,10.9,10.0,9.8,9.5,0.59462,0.59826
tr|D3YV69|D3YV69_MOUSE,Rab6a,Ras-related protein Rab-6A OS=Mus musculus OX=10090 GN=Rab6a PE=1 SV=1,1,9.2,10.2,7.4,10.2,9.0,12.5,10.2,10.8,9.8,10.7,0.04991,0.32158
sp|P35279|RAB6A_MOUSE,Rab6a,Ras-related protein Rab-6A OS=Mus musculus OX=10090 GN=Rab6a PE=1 SV=4,3,8.9,10.4,9.0,10.9,8.8,11.1,11.0,10.3,10.1,9.5,0.16692,0.42313
sp|Q6PHN9|RAB35_MOUSE,Rab35,Ras-related protein Rab-35 OS=Mus musculus OX=10090 GN=Rab35 PE=1 SV=1,5,8.4,9.9,8.1,10.1,9.0,12.0,9.6,12.1,9.5,11.4,0.02987,0.28988
tr|Q5SW88|Q5SW88_MOUSE,Rab1a,"RAB1A, member RAS oncogene family OS=Mus musculus OX=10090 GN=Rab1a PE=1 SV=1",21,9.5,9.8,8.4,11.3,9.6,11.0,10.3,10.4,10.1,9.7,0.30587,0.48954
sp|Q9D1G1|RAB1B_MOUSE,Rab1b,Ras-related protein Rab-1B OS=Mus musculus OX=10090 GN=Rab1b PE=1 SV=1,10,9.1,10.3,8.7,10.3,8.7,10.9,10.0,11.9,10.2,10.1,0.04576,0.31653
sp|Q923S9|RAB30_MOUSE,Rab30,Ras-related protein Rab-30 OS=Mus musculus OX=10090 GN=Rab30 PE=1 SV=1,1,11.2,10.6,7.3,12.0,8.4,11.6,10.9,12.1,8.8,7.0,0.89848,0.69200
sp|Q80ZJ1|RAP2A_MOUSE,Rap2a,Ras-related protein Rap-2a OS=Mus musculus OX=10090 GN=Rap2a PE=1 SV=2,1,9.9,9.3,9.2,10.7,10.7,9.0,11.1,10.4,10.5,9.1,0.90739,0.69410
sp|Q91ZR1|RAB4B_MOUSE,Rab4b,Ras-related protein Rab-4B OS=Mus musculus OX=10090 GN=Rab4b PE=1 SV=2,3,9.9,9.3,9.4,11.2,9.8,10.4,10.4,11.7,8.9,9.2,0.73739,0.64838
sp|P61028|RAB8B_MOUSE,Rab8b,Ras-related protein Rab-8B OS=Mus musculus OX=10090 GN=Rab8b PE=1 SV=1,4,9.6,9.8,8.0,11.0,9.8,11.4,10.5,10.6,9.7,9.6,0.25975,0.46628
sp|P53994|RAB2A_MOUSE,Rab2a,Ras-related protein Rab-2A OS=Mus musculus OX=10090 GN=Rab2a PE=1 SV=1,5,11.6,8.8,9.9,10.0,10.0,9.4,11.0,8.9,11.0,9.5,0.87755,0.68696
sp|P59279|RAB2B_MOUSE,Rab2b,Ras-related protein Rab-2B OS=Mus musculus OX=10090 GN=Rab2b PE=1 SV=1,10,9.7,9.6,8.6,11.0,9.6,11.0,10.6,10.5,9.9,9.6,0.20217,0.44078
tr|A2A7Z6|A2A7Z6_MOUSE,Rab3b,Ras-related protein Rab-3B OS=Mus musculus OX=10090 GN=Rab3b PE=1 SV=1,2,9.4,10.1,7.7,10.9,7.6,11.9,10.1,11.9,9.4,10.9,0.07594,0.34952
sp|P26039|TLN1_MOUSE,Tln1,Talin-1 OS=Mus musculus OX=10090 GN=Tln1 PE=1 SV=2,62,9.0,9.0,9.8,9.3,9.1,11.4,9.5,10.6,9.7,12.8,0.05891,0.33049
tr|A0A1L1SQ51|A0A1L1SQ51_MOUSE,Tln2,Talin-2 OS=Mus musculus OX=10090 GN=Tln2 PE=1 SV=1,55,9.1,10.2,8.1,9.6,8.1,11.1,10.7,12.5,10.9,9.6,0.01397,0.24421
sp|Q9CPR4|RL17_MOUSE,Rpl17,60S ribosomal protein L17 OS=Mus musculus OX=10090 GN=Rpl17 PE=1 SV=3,10,9.3,11.2,8.6,11.9,9.8,10.6,8.7,10.5,8.1,11.4,0.73517,0.64769
tr|Q6PKB0|Q6PKB0_MOUSE,Fcgrt,Fcgrt protein OS=Mus musculus OX=10090 GN=Fcgrt PE=1 SV=1,2,9.5,10.7,10.2,10.8,9.2,10.2,9.1,10.1,9.6,10.6,0.75652,0.65419
tr|E9Q9M0|E9Q9M0_MOUSE,Cep290,Centrosomal protein of 290 kDa OS=Mus musculus OX=10090 GN=Cep290 PE=1 SV=1,2,10.1,11.0,7.6,13.1,9.5,12.7,10.5,9.1,11.2,5.1,0.75074,0.65246
sp|Q80TZ9|RERE_MOUSE,Rere,Arginine-glutamic acid dipeptide repeats protein OS=Mus musculus OX=10090 GN=Rere PE=1 SV=3,1,11.1,8.9,8.7,9.6,9.1,9.5,10.3,10.8,9.2,12.8,0.21221,0.44499
sp|Q3TAA7|S11IP_MOUSE,Stk11ip,Serine/threonine-protein kinase 11-interacting protein OS=Mus musculus OX=10090 GN=Stk11ip PE=1 SV=1,1,7.9,6.8,10.8,11.7,10.4,9.2,10.9,7.5,13.9,10.9,0.52573,0.57680
sp|B1AVH7|TBD2A_MOUSE,Tbc1d2,TBC1 domain family member 2A OS=Mus musculus OX=10090 GN=Tbc1d2 PE=2 SV=1,1,12.6,8.2,8.9,11.2,9.8,11.1,11.0,10.0,8.6,8.7,0.81148,0.66988
sp|P14142|GLUT4_MOUSE,Slc2a4,"Solute carrier family 2, facilitated glucose transporter member 4 OS=Mus musculus OX=10090 GN=Slc2a4 PE=1 SV=3",6,9.4,10.5,10.9,12.2,8.4,9.8,10.1,9.4,7.5,11.6,0.53585,0.58020
sp|Q8VHH7|ADCY3_MOUSE,Adcy3,Adenylate cyclase type 3 OS=Mus musculus OX=10090 GN=Adcy3 PE=1 SV=2,1,11.6,11.8,8.5,11.6,7.5,10.5,9.0,9.8,9.0,10.7,0.71719,0.64202
sp|Q91VC7|PP14A_MOUSE,Ppp1r14a,Protein phosphatase 1 regulatory subunit 14A OS=Mus musculus OX=10090 GN=Ppp1r14a PE=1 SV=1,2,8.7,12.4,9.8,11.7,9.6,9.0,9.2,11.0,9.5,9.1,0.31284,0.49327
sp|P52795|EFNB1_MOUSE,Efnb1,Ephrin-B1 OS=Mus musculus OX=10090 GN=Efnb1 PE=1 SV=1,1,10.1,10.5,7.7,12.4,8.1,11.4,8.9,11.0,9.8,10.0,0.63312,0.61288
sp|Q9CPT4|MYDGF_MOUSE,Mydgf,Myeloid-derived growth factor OS=Mus musculus OX=10090 GN=Mydgf PE=1 SV=1,6,9.5,11.1,9.1,11.6,10.9,9.4,10.3,9.4,9.5,9.2,0.14405,0.40864
sp|P46938|YAP1_MOUSE,Yap1,Transcriptional coactivator YAP1 OS=Mus musculus OX=10090 GN=Yap1 PE=1 SV=2,5,9.8,10.0,8.8,10.3,8.2,10.6,11.4,10.7,10.9,9.1,0.07230,0.34536
sp|P58242|ASM3B_MOUSE,Smpdl3b,Acid sphingomyelinase-like phosphodiesterase 3b OS=Mus musculus OX=10090 GN=Smpdl3b PE=1 SV=1,1,11.6,9.6,9.7,8.1,12.6,6.9,11.8,8.0,11.3,10.4,0.62229,0.60879
sp|Q8BH69|SPS1_MOUSE,Sephs1,"Selenide, water dikinase 1 OS=Mus musculus OX=10090 GN=Sephs1 PE=1 SV=1",6,10.4,9.9,9.9,10.1,11.1,9.5,9.2,9.3,10.4,10.2,0.10010,0.37682
sp|P18419|SVS4_MOUSE,Svs4,Seminal vesicle secretory protein 4 OS=Mus musculus OX=10090 GN=Svs4 PE=1 SV=2,18,0.2,0.3,0.3,0.2,0.4,0.5,0.5,22.4,2.7,72.3,0.23277,0.45312
sp|Q5EBG8|CA050_MOUSE,,Uncharacterized protein C1orf50 homolog OS=Mus musculus OX=10090 PE=1 SV=1,1,10.9,10.7,10.6,12.7,9.8,8.7,10.4,8.0,10.1,8.1,0.02743,0.28383
sp|Q9R0P4|SMAP_MOUSE,Smap,Small acidic protein OS=Mus musculus OX=10090 GN=Smap PE=1 SV=1,6,10.1,10.2,8.8,11.1,11.9,9.3,8.7,9.7,10.4,9.7,0.20492,0.44196
sp|Q8JZY4|MRPP3_MOUSE,Kiaa0391,Mitochondrial ribonuclease P catalytic subunit OS=Mus musculus OX=10090 GN=Kiaa0391 PE=2 SV=1,2,11.9,11.3,7.6,11.8,7.8,11.5,8.7,9.5,9.1,10.8,0.88711,0.68928
sp|Q9D8B6|F210B_MOUSE,Fam210b,"Protein FAM210B, mitochondrial OS=Mus musculus OX=10090 GN=Fam210b PE=1 SV=3",3,9.3,11.4,9.1,13.4,10.0,10.3,7.4,9.5,7.7,11.8,0.27429,0.47334
tr|A0A087WS96|A0A087WS96_MOUSE,Sh3bgrl2,SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus OX=10090 GN=Sh3bgrl2 PE=1 SV=1,2,9.1,9.9,7.2,11.6,8.8,11.8,8.7,11.4,10.0,11.4,0.18849,0.43446
sp|P04925|PRIO_MOUSE,Prnp,Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=1 SV=2,5,8.9,9.4,9.7,7.8,11.6,9.1,11.0,12.6,11.7,8.1,0.36118,0.51638
sp|Q8C407|YIPF4_MOUSE,Yipf4,Protein YIPF4 OS=Mus musculus OX=10090 GN=Yipf4 PE=1 SV=1,3,9.5,9.4,8.3,12.6,9.8,11.1,10.3,9.8,9.6,9.7,0.84665,0.67920
sp|Q924M7|MPI_MOUSE,Mpi,Mannose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Mpi PE=1 SV=1,9,11.3,9.9,10.5,7.9,11.4,7.7,11.2,9.6,12.5,8.1,0.73756,0.64843
sp|O54984|ASNA_MOUSE,Asna1,ATPase Asna1 OS=Mus musculus OX=10090 GN=Asna1 PE=1 SV=2,7,9.1,10.2,7.5,11.3,8.8,11.8,10.4,10.9,10.2,9.7,0.14352,0.40832
sp|O55013|TPPC3_MOUSE,Trappc3,Trafficking protein particle complex subunit 3 OS=Mus musculus OX=10090 GN=Trappc3 PE=1 SV=1,3,10.1,9.9,7.8,13.0,8.6,11.5,11.1,10.6,8.9,8.6,0.82080,0.67240
tr|F7BE84|F7BE84_MOUSE,Ankrd50,Ankyrin repeat domain 50 (Fragment) OS=Mus musculus OX=10090 GN=Ankrd50 PE=1 SV=1,1,10.3,9.7,6.2,10.6,9.1,11.7,11.7,11.6,7.9,11.4,0.15320,0.41469
sp|Q9CQF6|ADPPT_MOUSE,Aasdhppt,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Mus musculus OX=10090 GN=Aasdhppt PE=1 SV=1,2,11.1,10.4,9.4,10.1,10.1,9.3,10.4,9.4,10.2,9.7,0.27065,0.47163
sp|Q3UQS8|RBM20_MOUSE,Rbm20,RNA-binding protein 20 OS=Mus musculus OX=10090 GN=Rbm20 PE=1 SV=3,1,14.5,13.5,16.3,6.8,12.7,2.9,14.4,4.6,9.2,4.9,0.07062,0.34352
tr|D3Z3C1|D3Z3C1_MOUSE,Faim,Fas apoptotic inhibitory molecule 1 OS=Mus musculus OX=10090 GN=Faim PE=1 SV=2,1,9.0,11.4,8.5,10.3,10.5,12.3,10.3,10.8,9.2,7.7,0.89377,0.69088
tr|Q3URQ4|Q3URQ4_MOUSE,Fam8a1,"Family with sequence similarity 8, member A1 OS=Mus musculus OX=10090 GN=Fam8a1 PE=1 SV=1",1,8.0,12.3,9.0,10.1,7.1,11.7,12.2,9.5,9.5,10.7,0.22515,0.44997
tr|D3YZD8|D3YZD8_MOUSE,Aamdc,Mth938 domain-containing protein OS=Mus musculus OX=10090 GN=Aamdc PE=1 SV=1,7,12.0,10.8,12.4,9.1,10.7,6.8,10.5,8.5,10.7,8.5,0.06559,0.33775
tr|D3Z316|D3Z316_MOUSE,1700021F05Rik,Protein 1700021F05Rik OS=Mus musculus OX=10090 GN=1700021F05Rik PE=1 SV=2,4,10.5,9.1,8.7,11.8,10.3,10.4,9.2,9.2,11.4,9.3,0.77210,0.65879
sp|Q9ERL7|GMFG_MOUSE,Gmfg,Glia maturation factor gamma OS=Mus musculus OX=10090 GN=Gmfg PE=1 SV=1,2,7.1,9.2,9.6,11.0,15.1,9.3,9.7,9.6,8.4,11.0,0.58525,0.59555
sp|P60229|EIF3E_MOUSE,Eif3e,Eukaryotic translation initiation factor 3 subunit E OS=Mus musculus OX=10090 GN=Eif3e PE=1 SV=1,10,9.6,9.6,8.5,11.6,10.9,10.3,10.4,9.9,9.8,9.3,0.91370,0.69557
sp|P20065|TYB4_MOUSE,Tmsb4x,Thymosin beta-4 OS=Mus musculus OX=10090 GN=Tmsb4x PE=1 SV=1,2,6.9,14.1,6.4,11.4,7.6,14.8,6.8,13.1,6.5,12.5,0.53299,0.57925
tr|A0A0A6YVS2|A0A0A6YVS2_MOUSE,Tmco1,Calcium load-activated calcium channel (Fragment) OS=Mus musculus OX=10090 GN=Tmco1 PE=1 SV=1,5,9.6,10.1,8.6,11.9,8.7,10.7,9.7,10.8,9.9,10.1,0.50471,0.56946
sp|Q8K3C3|LZIC_MOUSE,Lzic,Protein LZIC OS=Mus musculus OX=10090 GN=Lzic PE=1 SV=1,7,10.1,10.3,8.8,11.6,9.7,10.7,9.8,9.6,10.6,8.7,0.74455,0.65058
tr|Q8R472|Q8R472_MOUSE,Higd1a,"HIG1 domain family member 1A, mitochondrial OS=Mus musculus OX=10090 GN=Higd1a PE=1 SV=1",5,10.2,8.9,9.2,12.2,10.0,9.5,7.8,9.6,9.1,13.5,0.87726,0.68689
sp|Q9WTQ8|TIM23_MOUSE,Timm23,Mitochondrial import inner membrane translocase subunit Tim23 OS=Mus musculus OX=10090 GN=Timm23 PE=1 SV=1,4,9.7,9.5,7.4,12.7,9.0,11.5,9.0,10.4,10.7,10.1,0.49450,0.56575
sp|P14434|HA2B_MOUSE,H2-Aa,"H-2 class II histocompatibility antigen, A-B alpha chain OS=Mus musculus OX=10090 GN=H2-Aa PE=1 SV=2",1,8.3,8.9,9.1,8.5,10.3,11.6,13.9,9.7,10.0,9.8,0.07279,0.34588
sp|Q9D2R8|RT33_MOUSE,Mrps33,"28S ribosomal protein S33, mitochondrial OS=Mus musculus OX=10090 GN=Mrps33 PE=1 SV=1",2,9.7,11.0,7.8,11.9,8.5,11.1,9.0,10.0,10.1,11.0,0.61611,0.60641
sp|Q60648|SAP3_MOUSE,Gm2a,Ganglioside GM2 activator OS=Mus musculus OX=10090 GN=Gm2a PE=1 SV=2,4,8.1,11.0,9.0,11.1,11.5,9.5,9.9,10.1,10.7,9.0,0.71764,0.64216
sp|O09164|SODE_MOUSE,Sod3,Extracellular superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod3 PE=1 SV=1,7,7.2,7.7,5.3,7.6,7.2,14.0,12.7,15.7,12.5,10.1,0.00125,0.12674
sp|P35293|RAB18_MOUSE,Rab18,Ras-related protein Rab-18 OS=Mus musculus OX=10090 GN=Rab18 PE=1 SV=2,11,9.7,9.9,7.6,12.3,10.4,11.3,10.2,9.9,10.1,8.7,0.92625,0.69845
sp|Q9JK38|GNA1_MOUSE,Gnpnat1,Glucosamine 6-phosphate N-acetyltransferase OS=Mus musculus OX=10090 GN=Gnpnat1 PE=1 SV=1,2,9.1,8.1,9.4,10.4,14.9,8.7,10.1,9.5,10.4,9.5,0.57756,0.59328
tr|E9QN92|E9QN92_MOUSE,Steap3,Metalloreductase STEAP3 OS=Mus musculus OX=10090 GN=Steap3 PE=1 SV=1,3,9.4,10.7,9.6,11.6,10.9,10.6,8.7,9.5,9.7,9.4,0.13417,0.40260
sp|P03953|CFAD_MOUSE,Cfd,Complement factor D OS=Mus musculus OX=10090 GN=Cfd PE=1 SV=1,9,10.1,9.1,16.8,8.7,11.1,7.7,9.3,6.5,7.0,13.6,0.26789,0.47031
sp|Q62086|PON2_MOUSE,Pon2,Serum paraoxonase/arylesterase 2 OS=Mus musculus OX=10090 GN=Pon2 PE=1 SV=2,7,8.9,8.6,8.4,8.5,9.1,10.3,13.3,11.5,12.5,8.9,0.02911,0.28808
sp|Q9QXY7|XK_MOUSE,Xk,Membrane transport protein XK OS=Mus musculus OX=10090 GN=Xk PE=1 SV=1,1,11.0,10.6,11.5,8.5,7.4,15.3,8.2,11.2,9.2,7.0,0.81247,0.67015
sp|Q8VEL0|MSPD1_MOUSE,Mospd1,Motile sperm domain-containing protein 1 OS=Mus musculus OX=10090 GN=Mospd1 PE=1 SV=1,1,8.7,9.8,11.8,9.6,8.7,10.2,9.2,11.4,9.7,10.9,0.47348,0.55794
tr|Q9CY46|Q9CY46_MOUSE,Lsm4,U6 snRNA-associated Sm-like protein LSm4 OS=Mus musculus OX=10090 GN=Lsm4 PE=1 SV=1,1,9.2,11.0,9.0,13.2,8.6,10.9,9.1,8.0,9.7,11.2,0.69472,0.63467
tr|Q9ESU7|Q9ESU7_MOUSE,Slc1a5,Amino acid transporter OS=Mus musculus OX=10090 GN=Slc1a5 PE=1 SV=1,9,8.9,11.4,9.7,11.1,7.5,11.2,9.3,11.0,8.5,11.3,0.56715,0.59014
sp|Q9CPX7|RT16_MOUSE,Mrps16,"28S ribosomal protein S16, mitochondrial OS=Mus musculus OX=10090 GN=Mrps16 PE=1 SV=1",6,10.0,10.4,7.9,11.4,8.6,11.6,9.6,10.0,9.4,11.1,0.40380,0.53346
sp|Q920Q6|MSI2H_MOUSE,Msi2,RNA-binding protein Musashi homolog 2 OS=Mus musculus OX=10090 GN=Msi2 PE=1 SV=1,1,9.2,11.5,8.7,10.6,9.9,10.5,10.0,10.2,11.3,8.0,0.97982,0.71016
sp|P52503|NDUS6_MOUSE,Ndufs6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs6 PE=1 SV=2",14,9.3,11.1,7.7,11.8,8.1,11.8,9.1,10.7,10.2,10.2,0.41684,0.53818
tr|G3X983|G3X983_MOUSE,Tcaim,"T cell activation inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=Tcaim PE=1 SV=1",1,9.2,7.3,9.0,12.4,8.3,15.4,10.0,8.1,11.1,9.3,0.34968,0.51129
sp|C0HKG6|RNT2B_MOUSE,Rnaset2b,Ribonuclease T2-B OS=Mus musculus OX=10090 GN=Rnaset2b PE=1 SV=1,1,9.7,5.6,10.4,6.6,6.3,7.1,11.6,10.4,8.4,23.8,0.21318,0.44538
sp|Q9Z0J0|NPC2_MOUSE,Npc2,NPC intracellular cholesterol transporter 2 OS=Mus musculus OX=10090 GN=Npc2 PE=1 SV=1,6,8.4,9.5,7.2,11.1,8.7,10.6,10.5,11.9,10.9,11.1,0.03378,0.29812
sp|Q6GU68|ISLR_MOUSE,Islr,Immunoglobulin superfamily containing leucine-rich repeat protein OS=Mus musculus OX=10090 GN=Islr PE=1 SV=1,1,6.4,13.3,11.6,9.7,8.0,9.2,9.0,8.8,12.8,11.1,0.80497,0.66810
sp|Q9CQZ5|NDUA6_MOUSE,Ndufa6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufa6 PE=1 SV=1,15,8.8,10.5,8.5,10.6,9.1,11.0,9.2,10.2,9.8,12.4,0.19628,0.43814
sp|O88502|PDE8A_MOUSE,Pde8a,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A OS=Mus musculus OX=10090 GN=Pde8a PE=1 SV=1",6,9.7,10.3,7.4,11.3,8.3,11.5,9.2,11.3,9.8,11.2,0.19800,0.43892
sp|P52430|PON1_MOUSE,Pon1,Serum paraoxonase/arylesterase 1 OS=Mus musculus OX=10090 GN=Pon1 PE=1 SV=2,8,9.2,11.0,10.0,6.2,6.4,17.1,9.0,12.2,11.3,7.7,0.17615,0.42822
sp|Q8BX80|ENASE_MOUSE,Engase,Cytosolic endo-beta-N-acetylglucosaminidase OS=Mus musculus OX=10090 GN=Engase PE=1 SV=1,1,10.3,10.5,8.9,13.0,7.5,10.8,10.7,11.9,9.2,7.2,0.94396,0.70243
sp|P61963|DCAF7_MOUSE,Dcaf7,DDB1- and CUL4-associated factor 7 OS=Mus musculus OX=10090 GN=Dcaf7 PE=1 SV=1,3,10.5,10.9,9.8,10.1,10.7,9.1,9.4,10.2,8.5,10.8,0.12205,0.39472
tr|A0A0G2JEK2|A0A0G2JEK2_MOUSE,Crip1,Cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Crip1 PE=1 SV=1,1,10.8,10.2,10.5,9.7,11.1,9.2,7.4,10.0,9.9,11.1,0.20478,0.44190
sp|Q8BKF1|RPOM_MOUSE,Polrmt,"DNA-directed RNA polymerase, mitochondrial OS=Mus musculus OX=10090 GN=Polrmt PE=1 SV=1",1,9.1,10.1,6.6,10.8,10.2,12.1,10.0,11.7,10.3,9.1,0.20922,0.44377
sp|Q3TA38|T120B_MOUSE,Tmem120b,Transmembrane protein 120B OS=Mus musculus OX=10090 GN=Tmem120b PE=2 SV=1,6,8.7,10.1,9.5,11.0,7.9,10.4,13.0,11.9,10.0,7.6,0.32473,0.49938
sp|P70296|PEBP1_MOUSE,Pebp1,Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3,12,10.9,10.2,9.6,9.3,9.1,9.0,11.1,10.9,11.4,8.5,0.62383,0.60937
sp|Q99LY9|NDUS5_MOUSE,Ndufs5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=3,14,9.1,10.6,7.6,12.1,9.1,11.4,7.9,10.6,8.8,12.8,0.63582,0.61390
sp|Q9EPA7|NMNA1_MOUSE,Nmnat1,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 OS=Mus musculus OX=10090 GN=Nmnat1 PE=1 SV=2,2,10.4,10.9,7.6,15.0,12.1,8.5,7.5,9.1,9.4,9.5,0.11672,0.39086
sp|Q9D0B5|TSTD3_MOUSE,Tstd3,Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3 OS=Mus musculus OX=10090 GN=Tstd3 PE=1 SV=1,1,8.6,11.0,7.6,14.0,7.2,13.1,7.2,11.8,10.4,9.1,0.70224,0.63716
sp|Q9DCJ1|LST8_MOUSE,Mlst8,Target of rapamycin complex subunit LST8 OS=Mus musculus OX=10090 GN=Mlst8 PE=1 SV=1,3,9.3,9.7,8.5,11.8,9.1,10.0,10.1,10.3,10.7,10.3,0.35878,0.51534
