,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q5EBG8|CA050_MOUSE,,Uncharacterized protein C1orf50 homolog OS=Mus musculus OX=10090 PE=1 SV=1,1,10.8,10.1,10.6,8.9,11.2,10.2,8.9,8.5,10.3,10.6,0.32376,1
sp|Q80TN4|DJC16_MOUSE,Dnajc16,DnaJ homolog subfamily C member 16 OS=Mus musculus OX=10090 GN=Dnajc16 PE=1 SV=2,4,10.4,11.6,9.2,9.7,11.5,8.4,10.8,9.3,11.1,7.9,0.25834,1
sp|Q9R0P4|SMAP_MOUSE,Smap,Small acidic protein OS=Mus musculus OX=10090 GN=Smap PE=1 SV=1,6,9.4,10.5,11.8,9.5,7.6,10.6,9.9,11.8,9.6,9.2,0.58806,1
sp|Q6P4T1|SNX19_MOUSE,Snx19,Sorting nexin-19 OS=Mus musculus OX=10090 GN=Snx19 PE=1 SV=1,3,10.1,11.0,9.2,9.6,10.6,8.8,10.6,9.9,11.4,8.8,0.74614,1
sp|Q32M07|KAD8_MOUSE,Ak8,Adenylate kinase 8 OS=Mus musculus OX=10090 GN=Ak8 PE=1 SV=1,1,14.2,12.5,6.4,4.3,11.3,6.9,12.8,9.4,19.3,2.9,0.88419,1
sp|Q8JZY4|MRPP3_MOUSE,Kiaa0391,Mitochondrial ribonuclease P catalytic subunit OS=Mus musculus OX=10090 GN=Kiaa0391 PE=2 SV=1,1,10.5,11.9,8.7,9.6,11.3,10.8,9.6,9.1,10.4,8.1,0.33191,1
sp|Q8CFJ9|WDR24_MOUSE,Wdr24,GATOR complex protein WDR24 OS=Mus musculus OX=10090 GN=Wdr24 PE=1 SV=1,1,10.8,11.0,8.1,10.5,11.6,9.3,9.3,8.8,11.6,9.0,0.35569,1
sp|Q9D8B6|F210B_MOUSE,Fam210b,"Protein FAM210B, mitochondrial OS=Mus musculus OX=10090 GN=Fam210b PE=1 SV=3",1,12.0,11.6,8.1,9.0,11.5,9.1,10.5,8.8,11.7,7.7,0.44016,1
tr|A0A087WS96|A0A087WS96_MOUSE,Sh3bgrl2,SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus OX=10090 GN=Sh3bgrl2 PE=1 SV=1,8,9.4,9.8,9.4,9.7,10.5,10.3,10.2,10.4,10.2,10.0,0.08114,1
sp|Q9DBQ7|PACE1_MOUSE,Scyl3,Protein-associating with the carboxyl-terminal domain of ezrin OS=Mus musculus OX=10090 GN=Scyl3 PE=1 SV=3,1,10.9,10.2,8.8,9.1,8.6,10.3,10.6,9.7,11.4,10.5,0.10751,1
sp|Q9JIG4|PPR3F_MOUSE,Ppp1r3f,Protein phosphatase 1 regulatory subunit 3F OS=Mus musculus OX=10090 GN=Ppp1r3f PE=1 SV=3,8,9.1,9.4,10.5,9.6,11.3,10.5,10.2,9.7,9.6,10.1,0.91482,1
sp|Q8R1B0|STAC2_MOUSE,Stac2,SH3 and cysteine-rich domain-containing protein 2 OS=Mus musculus OX=10090 GN=Stac2 PE=1 SV=1,1,9.0,8.9,9.9,10.9,12.1,9.6,8.0,10.3,10.9,10.5,0.73925,1
sp|P04925|PRIO_MOUSE,Prnp,Major prion protein OS=Mus musculus OX=10090 GN=Prnp PE=1 SV=2,15,10.1,11.1,7.5,10.1,10.4,9.3,11.4,10.3,11.1,8.8,0.67520,1
sp|Q8C407|YIPF4_MOUSE,Yipf4,Protein YIPF4 OS=Mus musculus OX=10090 GN=Yipf4 PE=1 SV=1,1,10.1,10.2,10.6,9.1,10.2,11.5,10.8,8.4,9.9,9.2,0.92509,1
sp|Q8BH18|TM117_MOUSE,Tmem117,Transmembrane protein 117 OS=Mus musculus OX=10090 GN=Tmem117 PE=1 SV=1,1,7.4,7.6,12.5,5.4,15.6,13.0,11.2,9.2,6.5,11.6,0.80206,1
sp|Q924M7|MPI_MOUSE,Mpi,Mannose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Mpi PE=1 SV=1,16,9.0,9.0,10.1,10.8,10.2,10.9,10.0,10.0,9.2,10.8,0.50631,1
sp|O54984|ASNA_MOUSE,Asna1,ATPase Asna1 OS=Mus musculus OX=10090 GN=Asna1 PE=1 SV=2,11,9.7,10.5,10.1,9.8,10.9,9.3,10.1,9.9,10.9,8.9,0.39260,1
sp|O54784|DAPK3_MOUSE,Dapk3,Death-associated protein kinase 3 OS=Mus musculus OX=10090 GN=Dapk3 PE=1 SV=1,1,10.8,11.3,8.2,10.4,13.8,8.2,8.9,6.8,11.2,10.5,0.18039,1
tr|E9PZ26|E9PZ26_MOUSE,Brd1,Bromodomain-containing 1 OS=Mus musculus OX=10090 GN=Brd1 PE=1 SV=1,1,7.3,7.4,14.4,8.4,10.6,10.6,8.1,11.9,10.0,11.2,0.64609,1
sp|Q6A051|ATRN1_MOUSE,Atrnl1,Attractin-like protein 1 OS=Mus musculus OX=10090 GN=Atrnl1 PE=1 SV=2,2,10.0,11.9,9.3,10.7,8.3,7.1,13.4,8.6,11.6,9.1,0.94931,1
sp|O55013|TPPC3_MOUSE,Trappc3,Trafficking protein particle complex subunit 3 OS=Mus musculus OX=10090 GN=Trappc3 PE=1 SV=1,4,9.4,12.1,7.1,11.9,9.9,10.1,9.2,11.2,9.4,9.6,0.88341,1
tr|F7BE84|F7BE84_MOUSE,Ankrd50,Ankyrin repeat domain 50 (Fragment) OS=Mus musculus OX=10090 GN=Ankrd50 PE=1 SV=1,2,9.3,10.0,10.4,9.5,11.3,10.6,10.5,9.5,8.5,10.4,0.73933,1
sp|Q923Z0|GPC5B_MOUSE,Gprc5b,G-protein coupled receptor family C group 5 member B OS=Mus musculus OX=10090 GN=Gprc5b PE=1 SV=1,4,8.6,7.5,12.3,9.7,11.8,11.7,9.7,9.6,7.9,11.2,0.96384,1
sp|Q9CQF6|ADPPT_MOUSE,Aasdhppt,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Mus musculus OX=10090 GN=Aasdhppt PE=1 SV=1,1,7.8,10.1,10.5,9.6,11.2,11.0,9.9,10.8,10.8,8.4,0.65992,1
sp|Q9D7M1|GID8_MOUSE,Gid8,Glucose-induced degradation protein 8 homolog OS=Mus musculus OX=10090 GN=Gid8 PE=1 SV=1,5,10.2,11.0,7.8,11.0,9.3,10.4,10.8,9.2,11.3,9.1,0.73119,1
tr|D3Z3C1|D3Z3C1_MOUSE,Faim,Fas apoptotic inhibitory molecule 1 OS=Mus musculus OX=10090 GN=Faim PE=1 SV=2,5,10.2,10.4,9.4,9.4,12.7,9.3,9.4,9.3,10.7,9.3,0.26631,1
sp|Q9CPS8|SMAKA_MOUSE,,Small membrane A-kinase anchor protein OS=Mus musculus OX=10090 PE=1 SV=1,1,9.3,11.0,9.3,10.4,10.0,8.3,11.0,10.5,11.0,9.1,0.95792,1
tr|Q3URQ4|Q3URQ4_MOUSE,Fam8a1,"Family with sequence similarity 8, member A1 OS=Mus musculus OX=10090 GN=Fam8a1 PE=1 SV=1",1,10.9,9.5,6.3,11.3,10.0,8.9,11.4,8.9,12.4,10.4,0.50773,1
tr|E9Q0V6|E9Q0V6_MOUSE,Nhsl2,NHS-like protein 2 OS=Mus musculus OX=10090 GN=Nhsl2 PE=1 SV=1,5,10.2,10.8,8.4,12.1,7.4,10.3,10.7,10.7,9.5,9.8,0.67736,1
tr|D3YZD8|D3YZD8_MOUSE,Aamdc,Mth938 domain-containing protein OS=Mus musculus OX=10090 GN=Aamdc PE=1 SV=1,7,9.9,8.0,11.9,9.5,11.1,11.6,9.4,9.1,9.3,10.2,0.88016,1
tr|D3Z316|D3Z316_MOUSE,1700021F05Rik,Protein 1700021F05Rik OS=Mus musculus OX=10090 GN=1700021F05Rik PE=1 SV=2,3,10.5,9.3,11.8,8.1,13.1,8.9,11.1,9.2,10.7,7.3,0.34517,1
sp|Q9CQI3|GMFB_MOUSE,Gmfb,Glia maturation factor beta OS=Mus musculus OX=10090 GN=Gmfb PE=1 SV=3,6,11.2,10.3,9.2,9.1,10.9,8.8,11.9,9.1,11.9,7.7,0.79784,1
sp|Q9ERL7|GMFG_MOUSE,Gmfg,Glia maturation factor gamma OS=Mus musculus OX=10090 GN=Gmfg PE=1 SV=1,3,10.6,8.9,10.0,11.1,8.4,10.4,10.5,9.0,10.3,10.9,0.51962,1
sp|P60229|EIF3E_MOUSE,Eif3e,Eukaryotic translation initiation factor 3 subunit E OS=Mus musculus OX=10090 GN=Eif3e PE=1 SV=1,10,10.3,10.9,9.4,10.4,10.2,9.7,10.0,9.9,10.4,8.8,0.21732,1
tr|A0A0A6YVS2|A0A0A6YVS2_MOUSE,Tmco1,Calcium load-activated calcium channel (Fragment) OS=Mus musculus OX=10090 GN=Tmco1 PE=1 SV=1,5,9.1,8.9,12.3,10.0,10.2,10.3,9.0,10.5,8.9,10.8,0.76911,1
tr|E9QJV4|E9QJV4_MOUSE,Prpf39,Pre-mRNA-processing factor 39 OS=Mus musculus OX=10090 GN=Prpf39 PE=1 SV=1,2,11.9,10.0,9.3,10.0,9.5,9.2,9.4,10.2,11.2,9.3,0.66189,1
sp|Q8K3C3|LZIC_MOUSE,Lzic,Protein LZIC OS=Mus musculus OX=10090 GN=Lzic PE=1 SV=1,5,9.7,10.6,10.8,9.2,9.4,10.6,9.6,12.0,9.1,9.0,0.86732,1
sp|Q8BG18|NECA1_MOUSE,Necab1,N-terminal EF-hand calcium-binding protein 1 OS=Mus musculus OX=10090 GN=Necab1 PE=1 SV=1,7,11.1,12.0,4.4,10.6,8.6,9.1,12.2,10.0,13.3,8.6,0.45176,1
sp|Q9WTQ8|TIM23_MOUSE,Timm23,Mitochondrial import inner membrane translocase subunit Tim23 OS=Mus musculus OX=10090 GN=Timm23 PE=1 SV=1,2,9.5,9.9,9.9,9.8,11.2,8.8,9.5,11.0,10.6,9.8,0.78849,1
sp|Q9D7X1|KCTD4_MOUSE,Kctd4,BTB/POZ domain-containing protein KCTD4 OS=Mus musculus OX=10090 GN=Kctd4 PE=1 SV=1,3,8.9,10.4,5.2,9.4,13.6,10.6,12.4,8.5,12.6,8.3,0.56854,1
sp|Q3TXX3|ZFY27_MOUSE,Zfyve27,Protrudin OS=Mus musculus OX=10090 GN=Zfyve27 PE=1 SV=2,2,9.4,11.2,10.7,9.2,13.1,8.4,11.5,9.2,9.4,7.9,0.15899,1
sp|Q80SY6|ADAL_MOUSE,Adal,Adenosine deaminase-like protein OS=Mus musculus OX=10090 GN=Adal PE=2 SV=1,1,8.4,8.4,13.4,8.0,10.8,10.9,9.5,10.2,10.0,10.6,0.70601,1
sp|Q9D2R8|RT33_MOUSE,Mrps33,"28S ribosomal protein S33, mitochondrial OS=Mus musculus OX=10090 GN=Mrps33 PE=1 SV=1",3,10.5,11.1,10.3,9.3,10.0,9.5,10.3,10.1,10.8,8.2,0.43523,1
sp|Q60648|SAP3_MOUSE,Gm2a,Ganglioside GM2 activator OS=Mus musculus OX=10090 GN=Gm2a PE=1 SV=2,5,16.0,8.9,9.5,8.7,7.9,11.8,8.7,10.3,7.9,10.3,0.81103,1
sp|O09164|SODE_MOUSE,Sod3,Extracellular superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod3 PE=1 SV=1,1,15.0,8.5,9.8,9.5,10.9,9.2,9.5,8.2,10.0,9.3,0.26417,1
sp|P35293|RAB18_MOUSE,Rab18,Ras-related protein Rab-18 OS=Mus musculus OX=10090 GN=Rab18 PE=1 SV=2,14,10.8,10.0,9.9,9.1,11.3,8.2,11.1,9.4,12.0,8.0,0.61603,1
sp|P25785|TIMP2_MOUSE,Timp2,Metalloproteinase inhibitor 2 OS=Mus musculus OX=10090 GN=Timp2 PE=1 SV=2,2,9.2,9.2,10.1,6.3,15.7,10.4,12.7,8.3,8.3,9.8,0.91627,1
sp|Q9JK38|GNA1_MOUSE,Gnpnat1,Glucosamine 6-phosphate N-acetyltransferase OS=Mus musculus OX=10090 GN=Gnpnat1 PE=1 SV=1,1,12.8,10.1,9.6,7.7,10.2,14.2,6.9,9.0,9.0,10.4,0.91399,1
sp|Q9Z2F7|BNI3L_MOUSE,Bnip3l,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like OS=Mus musculus OX=10090 GN=Bnip3l PE=1 SV=1,3,8.2,7.6,10.0,14.1,7.4,13.4,6.8,8.7,8.0,15.7,0.62889,1
sp|P03953|CFAD_MOUSE,Cfd,Complement factor D OS=Mus musculus OX=10090 GN=Cfd PE=1 SV=1,3,15.4,9.0,9.0,13.2,12.5,8.2,6.7,7.1,8.4,10.6,0.04103,1
sp|Q62086|PON2_MOUSE,Pon2,Serum paraoxonase/arylesterase 2 OS=Mus musculus OX=10090 GN=Pon2 PE=1 SV=2,3,8.8,10.0,12.0,8.3,12.0,9.4,10.9,10.3,9.9,8.3,0.60459,1
tr|Q9CY46|Q9CY46_MOUSE,Lsm4,U6 snRNA-associated Sm-like protein LSm4 OS=Mus musculus OX=10090 GN=Lsm4 PE=1 SV=1,3,8.4,8.4,12.5,9.5,8.3,12.7,8.6,11.2,8.7,11.7,0.34254,1
sp|Q8BQ47|CNPY4_MOUSE,Cnpy4,Protein canopy homolog 4 OS=Mus musculus OX=10090 GN=Cnpy4 PE=1 SV=1,1,11.4,9.6,11.3,7.2,10.5,10.6,9.7,9.0,11.6,9.0,0.98453,1
tr|Q8BFW6|Q8BFW6_MOUSE,Entpd3,Ectonucleoside triphosphate diphosphohydrolase 3 OS=Mus musculus OX=10090 GN=Entpd3 PE=1 SV=1,2,9.8,9.8,7.7,8.6,14.4,9.1,10.1,8.6,12.7,9.2,0.90721,1
sp|Q9CPX7|RT16_MOUSE,Mrps16,"28S ribosomal protein S16, mitochondrial OS=Mus musculus OX=10090 GN=Mrps16 PE=1 SV=1",3,8.9,10.3,10.9,9.8,10.0,10.6,9.8,9.6,10.1,10.1,0.87024,1
tr|A0A286YDB6|A0A286YDB6_MOUSE,Synpr,Synaptoporin OS=Mus musculus OX=10090 GN=Synpr PE=1 SV=1,8,11.0,9.3,8.1,10.8,9.1,10.2,10.1,10.2,12.0,9.1,0.37321,1
sp|Q9DBF7|CWC25_MOUSE,Cwc25,Pre-mRNA-splicing factor CWC25 homolog OS=Mus musculus OX=10090 GN=Cwc25 PE=2 SV=2,2,8.8,12.9,7.7,10.8,7.8,10.9,10.8,11.2,8.8,10.2,0.51366,1
sp|Q9R1Q9|VAS1_MOUSE,Atp6ap1,V-type proton ATPase subunit S1 OS=Mus musculus OX=10090 GN=Atp6ap1 PE=1 SV=1,6,11.1,10.0,8.8,9.0,10.7,9.8,9.5,10.4,12.6,8.2,0.82793,1
sp|Q924H7|WAC_MOUSE,Wac,WW domain-containing adapter protein with coiled-coil OS=Mus musculus OX=10090 GN=Wac PE=1 SV=2,2,9.3,8.8,11.8,8.8,8.7,11.5,9.0,11.1,10.3,10.7,0.19061,1
sp|Q61474|MSI1H_MOUSE,Msi1,RNA-binding protein Musashi homolog 1 OS=Mus musculus OX=10090 GN=Msi1 PE=1 SV=1,3,9.0,9.6,13.7,7.9,12.2,10.5,9.0,9.6,9.4,9.2,0.43134,1
sp|Q920Q6|MSI2H_MOUSE,Msi2,RNA-binding protein Musashi homolog 2 OS=Mus musculus OX=10090 GN=Msi2 PE=1 SV=1,3,9.7,8.0,15.2,6.7,11.9,10.4,9.8,9.3,10.2,8.9,0.72152,1
sp|P52503|NDUS6_MOUSE,Ndufs6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs6 PE=1 SV=2",10,8.7,10.3,10.7,9.6,9.8,11.6,9.6,10.5,8.8,10.4,0.57162,1
tr|G3X983|G3X983_MOUSE,Tcaim,"T cell activation inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=Tcaim PE=1 SV=1",1,10.0,8.6,9.6,9.4,10.6,8.2,10.7,11.8,12.3,8.8,0.43975,1
sp|Q9Z0J0|NPC2_MOUSE,Npc2,NPC intracellular cholesterol transporter 2 OS=Mus musculus OX=10090 GN=Npc2 PE=1 SV=1,5,10.8,7.4,12.6,7.6,10.9,11.7,9.5,9.5,8.6,11.3,0.82182,1
sp|Q8C031|LRC4C_MOUSE,Lrrc4c,Leucine-rich repeat-containing protein 4C OS=Mus musculus OX=10090 GN=Lrrc4c PE=1 SV=2,1,9.9,11.8,7.1,14.6,9.2,8.2,10.4,9.1,10.7,9.1,0.47886,1
sp|Q6GU68|ISLR_MOUSE,Islr,Immunoglobulin superfamily containing leucine-rich repeat protein OS=Mus musculus OX=10090 GN=Islr PE=1 SV=1,1,9.9,6.8,8.6,10.8,10.4,12.1,9.9,10.1,8.8,12.6,0.20948,1
sp|Q9CQZ5|NDUA6_MOUSE,Ndufa6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 OS=Mus musculus OX=10090 GN=Ndufa6 PE=1 SV=1,11,8.5,8.1,10.3,12.2,9.7,10.7,8.9,8.7,8.2,14.7,0.73140,1
tr|Q5SUE3|Q5SUE3_MOUSE,Ccdc92b,Coiled-coil domain-containing 92B OS=Mus musculus OX=10090 GN=Ccdc92b PE=1 SV=1,1,8.6,9.7,11.6,10.3,9.2,11.9,8.3,10.7,9.2,10.5,0.81349,1
sp|O88502|PDE8A_MOUSE,Pde8a,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A OS=Mus musculus OX=10090 GN=Pde8a PE=1 SV=1",4,8.5,9.0,10.1,8.3,13.4,10.2,10.5,9.5,10.9,9.5,0.79297,1
sp|E9Q4S1|PDE8B_MOUSE,Pde8b,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B OS=Mus musculus OX=10090 GN=Pde8b PE=1 SV=1",4,10.7,11.7,5.1,11.9,8.8,7.3,12.0,11.5,13.6,7.6,0.68157,1
sp|Q3TH73|TTYH2_MOUSE,Ttyh2,Protein tweety homolog 2 OS=Mus musculus OX=10090 GN=Ttyh2 PE=1 SV=1,3,8.6,8.1,11.3,7.9,12.2,9.8,9.2,10.5,10.6,11.8,0.47695,1
sp|P26350|PTMA_MOUSE,Ptma,Prothymosin alpha OS=Mus musculus OX=10090 GN=Ptma PE=1 SV=2,1,11.3,7.6,9.3,10.8,6.4,16.9,4.1,6.5,5.0,22.0,0.64267,1
sp|Q8BX80|ENASE_MOUSE,Engase,Cytosolic endo-beta-N-acetylglucosaminidase OS=Mus musculus OX=10090 GN=Engase PE=1 SV=1,1,8.2,10.9,12.2,9.3,13.2,7.5,10.3,11.7,9.3,7.2,0.24191,1
sp|Q7TPD2|F185A_MOUSE,Fam185a,Protein FAM185A OS=Mus musculus OX=10090 GN=Fam185a PE=2 SV=1,3,10.1,11.2,9.7,9.1,12.9,8.7,10.5,9.3,11.3,7.2,0.24810,1
sp|P61963|DCAF7_MOUSE,Dcaf7,DDB1- and CUL4-associated factor 7 OS=Mus musculus OX=10090 GN=Dcaf7 PE=1 SV=1,9,9.4,10.4,9.5,9.2,12.1,9.8,10.7,9.9,9.8,9.3,0.71725,1
sp|Q923U0|TM1L1_MOUSE,Tom1l1,TOM1-like protein 1 OS=Mus musculus OX=10090 GN=Tom1l1 PE=1 SV=1,1,10.8,9.6,10.6,9.1,10.5,8.7,9.8,10.3,11.8,8.6,0.71592,1
sp|P70296|PEBP1_MOUSE,Pebp1,Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3,29,10.1,7.6,10.2,11.6,8.4,12.8,9.4,8.8,9.2,11.9,0.45800,1
sp|Q99LY9|NDUS5_MOUSE,Ndufs5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=3,9,9.2,9.2,12.1,10.3,10.0,9.9,9.7,9.7,9.4,10.5,0.57959,1
sp|Q6PDJ6|FBX42_MOUSE,Fbxo42,F-box only protein 42 OS=Mus musculus OX=10090 GN=Fbxo42 PE=1 SV=1,4,10.3,10.4,8.2,12.7,9.2,8.9,9.3,9.9,9.8,11.3,0.71066,1
sp|Q9R0Q4|MO4L2_MOUSE,Morf4l2,Mortality factor 4-like protein 2 OS=Mus musculus OX=10090 GN=Morf4l2 PE=1 SV=1,1,8.7,11.1,12.1,7.6,8.9,11.6,8.1,12.6,9.1,10.2,0.60976,1
sp|Q9DCJ1|LST8_MOUSE,Mlst8,Target of rapamycin complex subunit LST8 OS=Mus musculus OX=10090 GN=Mlst8 PE=1 SV=1,7,10.3,10.9,8.8,9.5,10.8,8.8,10.8,10.3,11.8,7.9,0.85841,1
sp|Q91VR8|BRK1_MOUSE,Brk1,Protein BRICK1 OS=Mus musculus OX=10090 GN=Brk1 PE=1 SV=1,7,12.2,13.3,6.4,9.4,8.6,8.9,11.6,10.8,12.7,6.1,0.98630,1
sp|Q9CQC7|NDUB4_MOUSE,Ndufb4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3,13,10.1,8.8,10.8,10.6,10.6,10.3,8.9,9.3,9.7,11.0,0.53363,1
sp|O08586|PTEN_MOUSE,Pten,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Mus musculus OX=10090 GN=Pten PE=1 SV=1",10,10.1,11.7,8.3,11.4,9.2,8.7,10.5,10.7,10.5,9.0,0.73440,1
sp|Q78HU3|MB12A_MOUSE,Mvb12a,Multivesicular body subunit 12A OS=Mus musculus OX=10090 GN=Mvb12a PE=1 SV=1,1,9.8,9.1,9.3,10.9,9.4,10.9,12.3,9.1,9.8,9.4,0.41114,1
sp|Q9CQY2|RAMAC_MOUSE,Ramac,RNA guanine-N7 methyltransferase activating subunit OS=Mus musculus OX=10090 GN=Ramac PE=3 SV=1,2,9.2,11.0,9.5,11.0,9.2,10.9,9.8,10.6,9.1,9.6,0.97959,1
sp|Q9DC16|ERGI1_MOUSE,Ergic1,Endoplasmic reticulum-Golgi intermediate compartment protein 1 OS=Mus musculus OX=10090 GN=Ergic1 PE=1 SV=1,5,10.1,10.8,10.7,11.0,8.8,9.2,9.0,10.7,9.8,9.8,0.29632,1
sp|P61961|UFM1_MOUSE,Ufm1,Ubiquitin-fold modifier 1 OS=Mus musculus OX=10090 GN=Ufm1 PE=1 SV=1,4,10.1,9.6,11.0,9.2,10.4,9.5,10.5,9.1,10.5,10.1,0.75404,1
sp|Q923B1|DBR1_MOUSE,Dbr1,Lariat debranching enzyme OS=Mus musculus OX=10090 GN=Dbr1 PE=1 SV=2,1,9.5,10.6,8.6,10.5,8.4,10.8,9.9,11.7,10.1,9.8,0.15681,1
sp|Q8VDL4|ADPGK_MOUSE,Adpgk,ADP-dependent glucokinase OS=Mus musculus OX=10090 GN=Adpgk PE=1 SV=2,6,10.4,9.5,10.5,7.7,14.1,9.8,8.9,8.5,10.6,10.0,0.47845,1
sp|Q6DFV1|CNDG2_MOUSE,Ncapg2,Condensin-2 complex subunit G2 OS=Mus musculus OX=10090 GN=Ncapg2 PE=1 SV=2,1,10.8,10.9,8.9,9.7,11.3,8.0,11.1,10.0,11.5,7.7,0.48328,1
sp|P48024|EIF1_MOUSE,Eif1,Eukaryotic translation initiation factor 1 OS=Mus musculus OX=10090 GN=Eif1 PE=1 SV=2,2,10.7,8.8,12.5,9.1,10.1,9.6,10.5,9.8,10.3,8.6,0.54956,1
tr|E9Q4Z6|E9Q4Z6_MOUSE,Dzank1,Double zinc ribbon and ankyrin repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Dzank1 PE=1 SV=1,7,8.6,8.7,11.9,10.4,10.4,10.6,9.3,9.7,8.9,11.5,0.97731,1
sp|Q9CWZ3|RBM8A_MOUSE,Rbm8a,RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=4,6,9.7,10.5,11.5,9.6,9.3,10.5,9.2,11.5,9.6,8.6,0.73614,1
sp|Q3U0D9|HACE1_MOUSE,Hace1,E3 ubiquitin-protein ligase HACE1 OS=Mus musculus OX=10090 GN=Hace1 PE=1 SV=1,9,11.1,12.6,6.2,12.2,9.2,8.4,10.3,9.7,11.7,8.7,0.71888,1
sp|Q9CQP2|TPPC2_MOUSE,Trappc2,Trafficking protein particle complex subunit 2 OS=Mus musculus OX=10090 GN=Trappc2 PE=1 SV=1,6,10.8,10.5,8.9,9.8,11.0,9.0,10.0,9.4,11.5,9.1,0.49306,1
sp|Q9CZ28|SNF8_MOUSE,Snf8,Vacuolar-sorting protein SNF8 OS=Mus musculus OX=10090 GN=Snf8 PE=1 SV=1,1,10.7,8.9,10.1,8.7,10.7,11.1,10.6,9.8,11.3,8.1,0.65716,1
sp|P62077|TIM8B_MOUSE,Timm8b,Mitochondrial import inner membrane translocase subunit Tim8 B OS=Mus musculus OX=10090 GN=Timm8b PE=1 SV=1,1,11.1,11.5,9.7,10.8,11.6,8.0,11.7,8.4,10.5,6.7,0.10356,1
sp|Q3UCQ1|FOXK2_MOUSE,Foxk2,Forkhead box protein K2 OS=Mus musculus OX=10090 GN=Foxk2 PE=1 SV=3,1,9.8,11.1,9.2,11.9,7.2,10.9,10.0,11.4,9.2,9.4,0.71828,1
sp|P42128|FOXK1_MOUSE,Foxk1,Forkhead box protein K1 OS=Mus musculus OX=10090 GN=Foxk1 PE=1 SV=2,2,10.4,11.4,9.6,10.6,7.9,9.5,10.8,10.5,10.6,8.6,0.96334,1
sp|Q00899|TYY1_MOUSE,Yy1,Transcriptional repressor protein YY1 OS=Mus musculus OX=10090 GN=Yy1 PE=1 SV=1,1,7.8,8.9,10.8,7.4,8.5,10.2,12.5,14.4,12.1,7.5,0.08381,1
sp|P35235|PTN11_MOUSE,Ptpn11,Tyrosine-protein phosphatase non-receptor type 11 OS=Mus musculus OX=10090 GN=Ptpn11 PE=1 SV=2,22,9.3,9.8,10.4,9.4,10.2,10.6,9.9,10.1,10.1,10.0,0.29153,1
sp|A4FUP9|GL1D1_MOUSE,Glt1d1,Glycosyltransferase 1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Glt1d1 PE=2 SV=2,2,9.7,10.3,10.9,9.3,10.6,8.8,11.8,8.4,11.6,8.6,0.68602,1
sp|P58742|AAAS_MOUSE,Aaas,Aladin OS=Mus musculus OX=10090 GN=Aaas PE=1 SV=1,6,9.1,9.2,11.5,11.0,9.1,10.5,8.4,10.2,8.9,12.0,0.96222,1
sp|P60898|RPB9_MOUSE,Polr2i,DNA-directed RNA polymerase II subunit RPB9 OS=Mus musculus OX=10090 GN=Polr2i PE=1 SV=1,1,9.8,9.4,12.3,8.2,9.7,11.5,9.7,10.8,9.0,9.5,0.80279,1
sp|Q9JKC8|AP3M1_MOUSE,Ap3m1,AP-3 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap3m1 PE=1 SV=1,10,10.3,9.6,11.4,8.7,12.4,9.3,9.7,9.3,10.4,8.9,0.21392,1
sp|Q8R2R9|AP3M2_MOUSE,Ap3m2,AP-3 complex subunit mu-2 OS=Mus musculus OX=10090 GN=Ap3m2 PE=1 SV=1,13,10.8,11.0,8.1,11.2,9.8,8.3,10.6,9.9,11.3,9.0,0.65839,1
sp|Q68FF0|K1841_MOUSE,Kiaa1841,Uncharacterized protein KIAA1841 OS=Mus musculus OX=10090 GN=Kiaa1841 PE=1 SV=2,2,8.8,10.8,9.3,10.5,11.3,9.0,10.9,9.8,10.1,9.4,0.61157,1
