,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
sp|Q9R0C0|BL1S6_MOUSE,Bloc1s6,Biogenesis of lysosome-related organelles complex 1 subunit 6 OS=Mus musculus OX=10090 GN=Bloc1s6 PE=1 SV=1,2,11.5,10.7,11.4,9.0,7.6,9.6,10.5,10.1,9.3,10.3,0.90849,0.66627
tr|D3YTP3|D3YTP3_MOUSE,Mtx3,Metaxin 3 OS=Mus musculus OX=10090 GN=Mtx3 PE=1 SV=2,2,8.4,10.0,7.4,9.9,11.2,11.9,9.0,11.4,9.6,11.4,0.18613,0.35863
tr|F7C846|F7C846_MOUSE,Mtx1,Metaxin-1 OS=Mus musculus OX=10090 GN=Mtx1 PE=1 SV=1,13,9.8,9.6,9.3,9.8,10.3,10.3,9.8,10.5,10.4,10.2,0.05246,0.22176
tr|G3XA75|G3XA75_MOUSE,Mtx1,Metaxin-1 (Fragment) OS=Mus musculus OX=10090 GN=Mtx1 PE=1 SV=1,1,9.7,11.1,11.1,8.2,7.3,9.6,9.9,10.8,12.8,9.4,0.32976,0.45524
sp|Q9D125|RT25_MOUSE,Mrps25,"28S ribosomal protein S25, mitochondrial OS=Mus musculus OX=10090 GN=Mrps25 PE=1 SV=1",8,10.8,9.7,10.3,10.8,11.8,10.2,9.1,10.2,8.6,8.6,0.02452,0.17339
sp|Q80ZU0|ARL5A_MOUSE,Arl5a,ADP-ribosylation factor-like protein 5A OS=Mus musculus OX=10090 GN=Arl5a PE=1 SV=1,1,10.2,10.6,10.2,7.7,10.2,8.8,9.7,11.3,11.8,9.5,0.58567,0.56446
sp|P21126|UBL4A_MOUSE,Ubl4a,Ubiquitin-like protein 4A OS=Mus musculus OX=10090 GN=Ubl4a PE=1 SV=1,1,10.3,12.5,8.0,9.1,9.8,9.5,11.9,7.5,11.5,10.1,0.88220,0.65971
sp|Q8R0Y8|S2542_MOUSE,Slc25a42,Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus OX=10090 GN=Slc25a42 PE=1 SV=1,7,9.4,10.1,9.5,10.2,10.2,9.8,9.4,11.5,9.9,10.1,0.53987,0.54822
tr|A0A0R4IZW7|A0A0R4IZW7_MOUSE,Trmt1,tRNA (guanine(26)-N(2))-dimethyltransferase OS=Mus musculus OX=10090 GN=Trmt1 PE=1 SV=1,4,10.8,11.3,9.1,10.2,10.5,9.1,9.2,8.8,11.4,9.7,0.25194,0.40501
sp|P51885|LUM_MOUSE,Lum,Lumican OS=Mus musculus OX=10090 GN=Lum PE=1 SV=2,12,8.3,7.4,7.4,6.7,8.8,14.5,14.3,8.0,13.1,11.4,0.01615,0.15289
sp|Q05685|FOLR2_MOUSE,Folr2,Folate receptor beta OS=Mus musculus OX=10090 GN=Folr2 PE=2 SV=1,2,12.5,13.3,12.9,9.3,8.1,7.3,11.0,8.0,10.3,7.1,0.10053,0.27954
sp|P56213|ALR_MOUSE,Gfer,FAD-linked sulfhydryl oxidase ALR OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=2,5,9.3,9.6,9.1,10.8,10.4,10.5,10.8,9.7,10.5,9.3,0.47126,0.52099
sp|P51163|HEM4_MOUSE,Uros,Uroporphyrinogen-III synthase OS=Mus musculus OX=10090 GN=Uros PE=1 SV=1,4,11.2,9.9,11.3,10.4,9.8,9.6,10.0,9.5,8.6,9.6,0.03233,0.18803
sp|Q9DBR0|AKAP8_MOUSE,Akap8,A-kinase anchor protein 8 OS=Mus musculus OX=10090 GN=Akap8 PE=1 SV=1,3,8.0,9.8,9.0,13.6,9.3,11.4,11.8,9.4,8.6,9.1,0.92639,0.67059
sp|Q61216|MRE11_MOUSE,Mre11,Double-strand break repair protein MRE11 OS=Mus musculus OX=10090 GN=Mre11 PE=1 SV=1,1,8.7,10.5,8.2,9.5,9.7,10.6,11.8,10.4,11.1,9.4,0.04351,0.20739
sp|P97762|RP9_MOUSE,rp9,Retinitis pigmentosa 9 protein homolog OS=Mus musculus OX=10090 GN=rp9 PE=1 SV=1,1,10.6,10.4,11.3,11.8,8.1,10.0,8.8,9.3,10.0,9.6,0.26111,0.41177
tr|Q561M1|Q561M1_MOUSE,Acp1,Acp1 protein OS=Mus musculus OX=10090 GN=Acp1 PE=1 SV=1,5,9.4,9.2,11.3,10.1,11.1,9.4,10.3,10.2,10.0,9.1,0.44266,0.50897
sp|Q9D358|PPAC_MOUSE,Acp1,Low molecular weight phosphotyrosine protein phosphatase OS=Mus musculus OX=10090 GN=Acp1 PE=1 SV=3,2,10.1,10.4,9.5,9.1,9.1,10.6,10.6,9.6,10.1,10.8,0.07046,0.24397
sp|Q9CR50|ZN363_MOUSE,Rchy1,RING finger and CHY zinc finger domain-containing protein 1 OS=Mus musculus OX=10090 GN=Rchy1 PE=1 SV=1,1,9.3,10.3,9.6,9.9,8.9,11.3,10.5,10.9,10.0,9.2,0.13176,0.30911
sp|Q99LX5|MMTA2_MOUSE,Mmtag2,Multiple myeloma tumor-associated protein 2 homolog OS=Mus musculus OX=10090 GN=Mmtag2 PE=2 SV=1,1,9.4,10.4,11.7,11.8,9.4,9.7,9.6,8.5,10.0,9.5,0.10792,0.28709
sp|A2ATU0|DHTK1_MOUSE,Dhtkd1,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial OS=Mus musculus OX=10090 GN=Dhtkd1 PE=1 SV=1",19,9.4,9.1,8.7,9.4,11.9,12.2,9.1,12.0,8.4,9.7,0.57071,0.55934
tr|Q8BL63|Q8BL63_MOUSE,Pigk,GPI-anchor transamidase OS=Mus musculus OX=10090 GN=Pigk PE=1 SV=1,4,10.7,9.9,9.1,8.1,12.9,7.6,8.8,11.8,10.7,10.4,0.82047,0.64324
sp|P46718|PDCD2_MOUSE,Pdcd2,Programmed cell death protein 2 OS=Mus musculus OX=10090 GN=Pdcd2 PE=2 SV=2,1,9.8,9.5,10.2,11.8,10.9,8.8,10.4,9.5,10.6,8.6,0.16825,0.34320
sp|Q8R1K4|AT2L2_MOUSE,Phykpl,5-phosphohydroxy-L-lysine phospho-lyase OS=Mus musculus OX=10090 GN=Phykpl PE=1 SV=1,4,9.5,8.1,8.8,9.6,9.7,12.9,10.1,11.9,9.4,10.0,0.06483,0.23702
sp|Q8C0D0|TRUB1_MOUSE,Trub1,Probable tRNA pseudouridine synthase 1 OS=Mus musculus OX=10090 GN=Trub1 PE=1 SV=1,1,9.4,10.2,8.4,10.4,11.0,11.6,9.5,10.7,10.6,8.2,0.74458,0.62067
sp|P13516|ACOD1_MOUSE,Scd1,Acyl-CoA desaturase 1 OS=Mus musculus OX=10090 GN=Scd1 PE=1 SV=2,5,15.0,6.4,7.1,5.1,8.7,12.1,20.2,7.9,6.0,11.6,0.33472,0.45796
sp|P13011|ACOD2_MOUSE,Scd2,Acyl-CoA desaturase 2 OS=Mus musculus OX=10090 GN=Scd2 PE=1 SV=2,2,14.3,6.3,7.6,5.4,8.8,12.2,20.6,7.5,6.2,11.0,0.34707,0.46454
tr|Q8BZH8|Q8BZH8_MOUSE,Svs3b,Seminal vesicle secretory protein 3B OS=Mus musculus OX=10090 GN=Svs3b PE=2 SV=1,2,1.2,1.1,5.1,2.7,17.4,22.3,5.4,11.4,17.6,15.9,0.06428,0.23643
sp|Q9QYB5|ADDG_MOUSE,Add3,Gamma-adducin OS=Mus musculus OX=10090 GN=Add3 PE=1 SV=2,2,10.3,9.7,10.2,9.7,10.7,10.4,8.9,10.6,9.9,9.6,0.54349,0.54956
sp|Q8K0W9|DPH3_MOUSE,Dph3,DPH3 homolog OS=Mus musculus OX=10090 GN=Dph3 PE=1 SV=1,3,9.9,8.9,9.9,11.6,9.1,12.2,9.6,9.7,9.7,9.3,0.75987,0.62545
sp|O55042|SYUA_MOUSE,Snca,Alpha-synuclein OS=Mus musculus OX=10090 GN=Snca PE=1 SV=2,5,9.8,10.6,10.8,12.0,8.7,8.2,15.8,7.3,7.4,9.5,0.67637,0.59780
sp|Q3UN02|LCLT1_MOUSE,Lclat1,Lysocardiolipin acyltransferase 1 OS=Mus musculus OX=10090 GN=Lclat1 PE=1 SV=2,5,9.0,9.8,8.9,9.5,9.3,11.0,10.9,11.1,10.2,10.4,0.00035,0.07150
sp|P63242|IF5A1_MOUSE,Eif5a,Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2,17,10.4,11.2,9.9,12.5,9.5,9.7,8.3,10.1,8.5,9.8,0.06431,0.23647
sp|Q99LI5|ZN281_MOUSE,Znf281,Zinc finger protein 281 OS=Mus musculus OX=10090 GN=Znf281 PE=1 SV=1,1,12.1,11.0,11.2,9.0,11.4,8.0,10.1,7.7,11.3,8.2,0.06791,0.24032
sp|Q9Z0V7|TI17B_MOUSE,Timm17b,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Mus musculus OX=10090 GN=Timm17b PE=1 SV=1,6,9.8,11.6,9.1,10.1,9.3,10.7,8.0,11.2,8.8,11.4,0.97302,0.68135
sp|Q9Z0V8|TI17A_MOUSE,Timm17a,Mitochondrial import inner membrane translocase subunit Tim17-A OS=Mus musculus OX=10090 GN=Timm17a PE=1 SV=1,1,10.1,8.6,10.1,11.9,12.6,10.3,9.3,9.9,8.1,9.2,0.15408,0.32994
sp|Q80VJ3|DNPH1_MOUSE,Dnph1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Mus musculus OX=10090 GN=Dnph1 PE=1 SV=2,6,11.0,11.3,7.7,7.6,9.3,13.7,9.2,9.3,9.4,11.4,0.32234,0.45107
sp|Q91W45|PAI2B_MOUSE,Paip2b,Polyadenylate-binding protein-interacting protein 2B OS=Mus musculus OX=10090 GN=Paip2b PE=1 SV=2,1,8.3,8.6,10.5,13.2,11.1,8.6,8.8,7.6,11.2,12.1,0.57191,0.55975
sp|Q8BHB4|WDR3_MOUSE,Wdr3,WD repeat-containing protein 3 OS=Mus musculus OX=10090 GN=Wdr3 PE=1 SV=1,3,11.1,11.5,10.1,9.8,9.2,8.3,9.6,9.0,10.2,11.2,0.33889,0.46022
sp|P97825|JUPI1_MOUSE,Jpt1,Jupiter microtubule associated homolog 1 OS=Mus musculus OX=10090 GN=Jpt1 PE=1 SV=3,1,9.4,11.9,10.3,11.3,8.6,8.8,12.4,6.8,11.9,8.6,0.64387,0.58591
sp|Q9JKX3|TFR2_MOUSE,Tfr2,Transferrin receptor protein 2 OS=Mus musculus OX=10090 GN=Tfr2 PE=1 SV=2,8,10.6,12.2,11.4,7.8,8.5,10.7,10.2,9.0,8.8,10.7,0.81596,0.64197
sp|B1AXP6|TOM5_MOUSE,Tomm5,Mitochondrial import receptor subunit TOM5 homolog OS=Mus musculus OX=10090 GN=Tomm5 PE=3 SV=1,1,11.5,8.6,12.5,9.3,11.2,7.5,11.4,8.0,12.3,7.6,0.36199,0.47211
sp|Q05117|PPA5_MOUSE,Acp5,Tartrate-resistant acid phosphatase type 5 OS=Mus musculus OX=10090 GN=Acp5 PE=1 SV=2,13,8.6,9.6,11.4,9.9,9.8,8.9,10.7,9.8,9.5,11.8,0.71521,0.61115
tr|E9QNH7|E9QNH7_MOUSE,Acbd5,Acyl-CoA-binding domain-containing protein 5 OS=Mus musculus OX=10090 GN=Acbd5 PE=1 SV=1,22,10.0,9.1,8.9,10.1,9.8,10.7,10.3,11.2,10.0,10.0,0.03850,0.19804
sp|P40237|CD82_MOUSE,Cd82,CD82 antigen OS=Mus musculus OX=10090 GN=Cd82 PE=1 SV=1,4,8.2,11.2,8.6,12.7,8.7,11.6,8.6,11.3,9.8,9.4,0.82152,0.64353
sp|P50172|DHI1_MOUSE,Hsd11b1,Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Mus musculus OX=10090 GN=Hsd11b1 PE=1 SV=3,24,10.0,10.2,9.2,9.3,10.9,9.2,7.3,11.7,10.6,11.8,0.83451,0.64712
sp|Q9WUP7|UCHL5_MOUSE,Uchl5,Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus OX=10090 GN=Uchl5 PE=1 SV=2,12,11.1,9.9,9.9,9.8,10.1,10.0,10.0,9.5,9.7,10.1,0.32657,0.45346
sp|P51949|MAT1_MOUSE,Mnat1,CDK-activating kinase assembly factor MAT1 OS=Mus musculus OX=10090 GN=Mnat1 PE=1 SV=2,1,10.7,9.4,9.6,11.9,10.7,9.7,9.1,9.7,11.1,8.1,0.21010,0.37703
sp|Q6P6M5|PX11C_MOUSE,Pex11g,Peroxisomal membrane protein 11C OS=Mus musculus OX=10090 GN=Pex11g PE=1 SV=2,3,10.6,9.8,8.1,8.6,9.7,11.1,9.5,10.0,10.0,12.7,0.11222,0.29140
sp|Q9CY50|SSRA_MOUSE,Ssr1,Translocon-associated protein subunit alpha OS=Mus musculus OX=10090 GN=Ssr1 PE=1 SV=1,14,11.5,13.2,12.0,9.8,8.9,8.7,8.6,8.6,10.1,8.7,0.04777,0.21467
sp|Q99KG5|LSR_MOUSE,Lsr,Lipolysis-stimulated lipoprotein receptor OS=Mus musculus OX=10090 GN=Lsr PE=1 SV=1,8,10.9,13.4,10.6,8.4,9.0,8.6,9.0,9.3,10.1,10.6,0.34755,0.46479
sp|P62317|SMD2_MOUSE,Snrpd2,Small nuclear ribonucleoprotein Sm D2 OS=Mus musculus OX=10090 GN=Snrpd2 PE=1 SV=1,9,10.2,9.4,11.2,10.1,9.7,9.4,10.7,9.7,11.1,8.6,0.73074,0.61624
sp|Q8K2U2|ALKB6_MOUSE,Alkbh6,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 OS=Mus musculus OX=10090 GN=Alkbh6 PE=2 SV=3,1,11.5,10.7,11.3,10.6,10.5,8.4,11.1,6.9,8.5,10.5,0.07347,0.24808
sp|Q9D6U8|F162A_MOUSE,Fam162a,Protein FAM162A OS=Mus musculus OX=10090 GN=Fam162a PE=1 SV=1,8,10.9,8.8,11.1,10.0,10.1,9.5,10.3,10.6,10.2,8.6,0.51896,0.54020
sp|O70494|SP3_MOUSE,Sp3,Transcription factor Sp3 OS=Mus musculus OX=10090 GN=Sp3 PE=1 SV=2,1,8.3,8.6,10.5,9.6,10.2,11.4,10.3,10.1,11.3,9.7,0.08310,0.26045
sp|O09005|DEGS1_MOUSE,Degs1,Sphingolipid delta(4)-desaturase DES1 OS=Mus musculus OX=10090 GN=Degs1 PE=1 SV=1,4,9.8,9.5,10.7,9.3,8.5,10.0,9.9,10.1,9.1,13.1,0.29724,0.43608
sp|Q5SSI6|UTP18_MOUSE,Utp18,U3 small nucleolar RNA-associated protein 18 homolog OS=Mus musculus OX=10090 GN=Utp18 PE=1 SV=1,3,10.1,11.4,10.1,10.1,9.8,10.0,9.7,9.0,10.3,9.4,0.11297,0.29215
sp|Q8VCH6|DHC24_MOUSE,Dhcr24,Delta(24)-sterol reductase OS=Mus musculus OX=10090 GN=Dhcr24 PE=1 SV=1,9,10.4,10.6,9.3,8.9,8.4,10.5,9.0,9.5,11.2,12.1,0.21814,0.38267
sp|Q791V5|MTCH2_MOUSE,Mtch2,Mitochondrial carrier homolog 2 OS=Mus musculus OX=10090 GN=Mtch2 PE=1 SV=1,16,10.7,10.6,10.0,9.8,10.1,9.3,9.1,9.6,8.4,12.3,0.54639,0.55063
sp|Q8K5B2|MCFD2_MOUSE,Mcfd2,Multiple coagulation factor deficiency protein 2 homolog OS=Mus musculus OX=10090 GN=Mcfd2 PE=1 SV=1,8,9.6,10.6,12.4,10.8,9.4,8.9,10.3,7.9,10.2,10.0,0.15719,0.33295
tr|J3QK52|J3QK52_MOUSE,Noc2l,Nucleolar complex protein 2 homolog OS=Mus musculus OX=10090 GN=Noc2l PE=1 SV=1,1,10.3,9.8,11.8,11.2,10.6,8.4,8.6,9.5,10.9,8.8,0.03071,0.18542
sp|P70324|TBX3_MOUSE,Tbx3,T-box transcription factor TBX3 OS=Mus musculus OX=10090 GN=Tbx3 PE=1 SV=3,1,7.7,10.4,11.7,14.3,7.8,8.8,9.0,8.2,12.7,9.3,0.62409,0.57873
sp|O55242|SGMR1_MOUSE,Sigmar1,Sigma non-opioid intracellular receptor 1 OS=Mus musculus OX=10090 GN=Sigmar1 PE=1 SV=1,4,11.7,10.9,9.3,8.2,9.8,9.6,9.3,9.7,9.7,11.9,0.92874,0.67115
sp|P53612|PGTB2_MOUSE,Rabggtb,Geranylgeranyl transferase type-2 subunit beta OS=Mus musculus OX=10090 GN=Rabggtb PE=1 SV=2,2,9.9,10.7,9.1,10.8,10.3,10.0,7.9,10.5,9.3,11.6,0.65683,0.59073
sp|Q03958|PFD6_MOUSE,Pfdn6,Prefoldin subunit 6 OS=Mus musculus OX=10090 GN=Pfdn6 PE=1 SV=1,4,9.9,9.2,9.6,11.3,9.5,10.4,11.0,9.6,10.0,9.6,0.67204,0.59626
sp|Q9CQC9|SAR1B_MOUSE,Sar1b,GTP-binding protein SAR1b OS=Mus musculus OX=10090 GN=Sar1b PE=1 SV=1,12,9.4,10.3,8.5,9.3,9.5,10.9,10.3,10.8,10.3,10.5,0.00929,0.13746
tr|Q99JZ4|Q99JZ4_MOUSE,Sar1a,GTP-binding protein SAR1a OS=Mus musculus OX=10090 GN=Sar1a PE=1 SV=1,6,10.3,10.9,9.9,8.3,9.1,9.6,11.0,9.7,10.6,10.6,0.29703,0.43595
tr|E9Q4X5|E9Q4X5_MOUSE,Eps8l1,Epidermal growth factor receptor kinase substrate 8-like protein 1 OS=Mus musculus OX=10090 GN=Eps8l1 PE=1 SV=1,1,9.1,8.5,8.7,11.3,8.8,10.2,12.2,11.4,13.4,6.4,0.32166,0.45068
sp|Q9D554|SF3A3_MOUSE,Sf3a3,Splicing factor 3A subunit 3 OS=Mus musculus OX=10090 GN=Sf3a3 PE=1 SV=2,7,9.4,11.0,10.4,10.8,9.3,10.1,9.5,9.9,10.1,9.6,0.41134,0.49483
sp|Q8K0R6|GLTD2_MOUSE,Gltpd2,Glycolipid transfer protein domain-containing protein 2 OS=Mus musculus OX=10090 GN=Gltpd2 PE=1 SV=1,4,10.8,14.7,10.6,7.1,8.9,8.1,9.2,7.7,10.8,12.1,0.59950,0.56964
sp|Q9CZG3|COMD8_MOUSE,Commd8,COMM domain-containing protein 8 OS=Mus musculus OX=10090 GN=Commd8 PE=1 SV=1,2,10.3,10.5,10.8,9.6,10.0,9.4,10.0,10.8,10.2,8.4,0.38172,0.48156
tr|Q6ZWZ4|Q6ZWZ4_MOUSE,Rpl36,60S ribosomal protein L36 OS=Mus musculus OX=10090 GN=Rpl36 PE=1 SV=1,9,11.1,10.1,12.4,11.0,9.8,8.8,8.5,10.1,9.7,8.4,0.01801,0.15793
tr|A0A0R4J1K1|A0A0R4J1K1_MOUSE,Cnot4,CCR4-NOT transcription complex subunit 4 OS=Mus musculus OX=10090 GN=Cnot4 PE=1 SV=1,2,9.3,11.6,10.6,12.4,9.9,9.1,9.3,8.8,9.3,9.5,0.04706,0.21352
sp|Q9ERS2|NDUAD_MOUSE,Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Mus musculus OX=10090 GN=Ndufa13 PE=1 SV=3,12,10.1,10.4,9.6,10.4,9.7,10.6,9.1,10.7,9.7,9.5,0.73149,0.61649
sp|O70274|TP4A2_MOUSE,Ptp4a2,Protein tyrosine phosphatase type IVA 2 OS=Mus musculus OX=10090 GN=Ptp4a2 PE=1 SV=1,1,8.9,9.9,7.6,10.7,9.0,10.7,8.4,14.6,8.8,11.6,0.24466,0.39961
sp|Q63739|TP4A1_MOUSE,Ptp4a1,Protein tyrosine phosphatase type IVA 1 OS=Mus musculus OX=10090 GN=Ptp4a1 PE=1 SV=1,1,9.6,10.5,10.5,9.7,9.7,9.5,11.5,10.2,10.3,8.6,0.98461,0.68391
sp|Q59J78|NDUF2_MOUSE,Ndufaf2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Mus musculus OX=10090 GN=Ndufaf2 PE=1 SV=1,3,10.5,9.8,13.2,11.7,10.0,7.4,10.3,8.3,11.3,7.6,0.07049,0.24402
sp|Q921K9|BCL7B_MOUSE,Bcl7b,B-cell CLL/lymphoma 7 protein family member B OS=Mus musculus OX=10090 GN=Bcl7b PE=1 SV=1,4,8.6,10.1,10.0,11.6,9.4,9.4,11.3,9.5,11.1,8.9,0.88982,0.66163
sp|P30204|MSRE_MOUSE,Msr1,Macrophage scavenger receptor types I and II OS=Mus musculus OX=10090 GN=Msr1 PE=1 SV=3,4,7.8,10.2,10.5,8.4,8.6,9.8,13.9,8.7,11.6,10.6,0.12803,0.30599
sp|Q91VZ6|SMAP1_MOUSE,Smap1,Stromal membrane-associated protein 1 OS=Mus musculus OX=10090 GN=Smap1 PE=1 SV=1,5,9.5,10.1,9.8,12.1,9.5,10.2,9.8,10.9,9.2,8.8,0.52247,0.54158
sp|P49135|ERCC3_MOUSE,Ercc3,General transcription and DNA repair factor IIH helicase subunit XPB OS=Mus musculus OX=10090 GN=Ercc3 PE=2 SV=1,2,9.3,11.2,9.5,8.8,9.6,10.8,9.5,10.5,11.2,9.6,0.24235,0.39823
sp|Q8BGY7|F210A_MOUSE,Fam210a,Protein FAM210A OS=Mus musculus OX=10090 GN=Fam210a PE=1 SV=1,3,7.0,13.0,7.8,12.7,8.2,12.8,7.8,14.5,7.0,9.3,0.80269,0.63820
sp|Q8CCM6|TIM21_MOUSE,Timm21,Mitochondrial import inner membrane translocase subunit Tim21 OS=Mus musculus OX=10090 GN=Timm21 PE=1 SV=1,1,10.2,9.4,9.9,9.8,11.1,9.0,9.4,12.9,9.1,9.3,0.88128,0.65947
sp|Q99J27|ACATN_MOUSE,Slc33a1,Acetyl-coenzyme A transporter 1 OS=Mus musculus OX=10090 GN=Slc33a1 PE=1 SV=1,6,10.9,12.0,10.8,9.3,9.2,8.9,8.7,9.0,10.9,10.1,0.20870,0.37602
sp|P97364|SPS2_MOUSE,Sephs2,"Selenide, water dikinase 2 OS=Mus musculus OX=10090 GN=Sephs2 PE=1 SV=3",20,10.5,8.8,10.2,11.7,11.9,10.1,8.8,9.7,8.6,9.5,0.08886,0.26708
sp|O35386|PAHX_MOUSE,Phyh,"Phytanoyl-CoA dioxygenase, peroxisomal OS=Mus musculus OX=10090 GN=Phyh PE=1 SV=1",26,10.3,8.4,10.0,10.6,12.3,9.9,9.8,11.8,8.5,8.4,0.48105,0.52501
sp|O88876|DHRS3_MOUSE,Dhrs3,Short-chain dehydrogenase/reductase 3 OS=Mus musculus OX=10090 GN=Dhrs3 PE=1 SV=2,7,11.1,10.6,10.9,9.9,8.2,10.7,9.5,8.7,8.6,11.8,0.73672,0.61817
sp|Q9CQW9|IFM3_MOUSE,Ifitm3,Interferon-induced transmembrane protein 3 OS=Mus musculus OX=10090 GN=Ifitm3 PE=1 SV=1,1,13.0,10.9,10.2,8.6,7.1,10.0,9.5,6.1,8.0,16.6,0.96922,0.68050
tr|A0A1B0GT68|A0A1B0GT68_MOUSE,Gm45717,Predicted gene 45717 OS=Mus musculus OX=10090 GN=Gm45717 PE=4 SV=1,1,10.1,15.1,8.8,8.1,9.7,8.5,8.0,9.1,10.5,12.2,0.63880,0.58399
sp|Q8VHL0|UT1_MOUSE,Slc14a1,Urea transporter 1 OS=Mus musculus OX=10090 GN=Slc14a1 PE=1 SV=2,1,10.3,11.6,10.4,10.0,8.9,8.9,9.7,9.3,12.1,8.9,0.56655,0.55788
sp|Q3UBX0|TM109_MOUSE,Tmem109,Transmembrane protein 109 OS=Mus musculus OX=10090 GN=Tmem109 PE=1 SV=2,4,9.3,12.5,7.3,10.6,7.7,12.8,9.3,10.9,7.7,11.8,0.45917,0.51596
sp|P54818|GALC_MOUSE,Galc,Galactocerebrosidase OS=Mus musculus OX=10090 GN=Galc PE=1 SV=2,4,7.3,8.2,9.1,7.8,9.4,11.3,11.7,11.5,10.5,13.2,0.00064,0.08003
sp|Q99M15|PPIP2_MOUSE,Pstpip2,Proline-serine-threonine phosphatase-interacting protein 2 OS=Mus musculus OX=10090 GN=Pstpip2 PE=1 SV=4,2,9.6,9.1,10.3,11.6,9.5,10.6,9.1,11.1,9.0,10.1,0.93692,0.67308
tr|G3X9M0|G3X9M0_MOUSE,Dap3,"28S ribosomal protein S29, mitochondrial OS=Mus musculus OX=10090 GN=Dap3 PE=1 SV=1",9,11.3,10.0,10.6,10.1,11.0,9.6,8.3,10.2,8.7,10.0,0.02762,0.17989
sp|Q8QZY6|TSN14_MOUSE,Tspan14,Tetraspanin-14 OS=Mus musculus OX=10090 GN=Tspan14 PE=1 SV=1,1,10.7,10.3,11.1,8.4,7.6,12.5,8.4,8.7,11.6,10.6,0.48521,0.52669
sp|O70439|STX7_MOUSE,Stx7,Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=3,8,9.5,9.8,10.9,10.5,9.5,9.8,11.0,9.6,10.6,8.9,0.93054,0.67158
sp|Q9EQU5|SET_MOUSE,Set,Protein SET OS=Mus musculus OX=10090 GN=Set PE=1 SV=1,11,10.8,8.7,13.3,10.9,10.1,7.8,10.9,7.7,10.3,9.5,0.16241,0.33789
sp|Q9CQH3|NDUB5_MOUSE,Ndufb5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1",7,10.9,9.3,11.1,10.1,10.2,9.5,9.3,10.1,10.4,9.0,0.13940,0.31513
sp|Q3UA37|QRIC1_MOUSE,Qrich1,Glutamine-rich protein 1 OS=Mus musculus OX=10090 GN=Qrich1 PE=1 SV=1,4,10.5,9.3,10.4,10.3,9.8,9.0,9.3,8.9,11.4,11.0,0.83098,0.64616
tr|E9PYT0|E9PYT0_MOUSE,Arhgap5,Rho GTPase-activating protein 5 OS=Mus musculus OX=10090 GN=Arhgap5 PE=1 SV=1,4,9.5,10.1,10.0,10.6,9.7,10.5,9.3,10.1,10.2,10.0,0.94328,0.67457
sp|P62774|MTPN_MOUSE,Mtpn,Myotrophin OS=Mus musculus OX=10090 GN=Mtpn PE=1 SV=2,5,8.0,8.4,10.2,12.9,10.0,13.4,12.1,9.3,10.1,5.7,0.89872,0.66386
sp|Q8R5F7|IFIH1_MOUSE,Ifih1,Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ifih1 PE=1 SV=1,6,11.4,11.5,10.3,8.2,8.9,10.9,9.5,8.2,11.1,9.8,0.82826,0.64540
sp|Q9CPU2|NDUB2_MOUSE,Ndufb2,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb2 PE=1 SV=1",1,10.0,11.5,9.9,8.9,9.7,9.9,9.0,9.4,9.9,11.9,0.94479,0.67492
sp|Q8R322|GLE1_MOUSE,Gle1,Nucleoporin GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2,1,9.2,10.2,10.7,9.9,13.9,12.1,7.1,8.8,8.4,9.8,0.23020,0.39068
sp|Q3THK3|T2FA_MOUSE,Gtf2f1,General transcription factor IIF subunit 1 OS=Mus musculus OX=10090 GN=Gtf2f1 PE=1 SV=2,3,8.9,9.5,10.1,12.8,10.0,10.0,10.9,9.6,9.0,9.2,0.49657,0.53118
sp|P49442|INPP_MOUSE,Inpp1,Inositol polyphosphate 1-phosphatase OS=Mus musculus OX=10090 GN=Inpp1 PE=1 SV=2,7,9.9,10.6,9.7,10.4,9.4,10.3,9.3,10.6,9.3,10.5,0.93081,0.67164
